Time(ms),Ax(g),Ay(g),Az(g)
178993,0.859,0.045,0.522
179094,0.814,-0.251,0.573
179195,-0.011,0.648,0.550
179296,-0.195,0.395,0.549
179397,-0.329,0.350,0.569
179498,-0.424,0.621,0.647
179599,-0.497,0.734,0.897
179700,-0.599,0.706,1.326
179801,-0.724,0.643,1.602
179902,-1.091,0.246,1.970
180003,-0.709,0.131,1.970
180104,-0.448,0.070,1.970
180205,-0.057,0.045,1.970
180306,0.209,0.099,1.710
180407,0.433,0.310,1.456
180508,0.226,0.460,0.439
180609,0.221,0.434,0.461
180710,0.285,0.233,0.462
180811,0.263,0.103,0.371
180912,0.383,0.114,0.373
181013,0.452,0.328,0.674
181114,0.263,0.613,0.777
181215,-0.461,0.572,1.055
181316,-0.640,0.512,1.184
181417,-1.108,0.352,1.490
181518,-1.474,0.132,1.737
181619,-1.579,-0.137,1.885
181720,-1.467,-0.249,1.947
181821,-1.233,-0.270,1.884
181922,0.541,-0.482,0.724
182023,0.572,-0.310,0.488
182124,0.629,-0.302,0.590
182225,0.731,-0.438,0.624
182326,0.772,-0.505,0.491
182427,0.771,-0.418,0.402
182528,0.720,-0.170,0.401
182629,0.325,-0.040,0.363
182730,0.213,0.066,0.480
182831,0.005,0.150,0.594
182932,-0.064,-0.036,0.764
183033,-0.067,-0.220,1.052
183134,-0.112,-0.136,1.284
183235,-0.186,-0.039,1.380
183336,-1.405,0.823,1.970
183437,-1.403,0.977,1.970
183538,-0.958,0.776,1.970
183639,-0.487,0.546,1.708
183740,-0.366,0.458,1.425
183841,-0.262,0.302,1.186
183942,-0.047,0.674,1.068
184043,0.676,0.030,0.629
184144,0.567,0.269,0.572
184245,0.438,0.464,0.508
184346,0.485,0.403,0.316
184447,0.508,0.517,0.289
184548,0.171,-0.086,0.573
184649,-0.033,-0.348,0.658
184750,-0.075,-0.356,0.873
184851,-0.022,-0.398,1.043
184952,-0.140,-0.470,1.145
185053,-0.313,-0.312,1.286
185154,-0.539,-0.469,1.514
185255,-0.883,-0.675,1.582
185356,0.103,-0.602,1.516
185457,0.466,-0.662,1.249
185558,0.615,-0.589,1.075
185659,0.715,-0.395,0.913
185760,0.693,-0.217,0.728
185861,0.735,-0.252,0.527
185962,0.934,-0.417,0.453
186063,1.027,-0.264,0.092
186164,1.114,-0.258,0.127
186265,1.050,-0.069,0.189
186366,0.935,-0.169,0.244
186467,0.926,-0.156,0.287
186568,0.811,-0.053,0.335
186669,0.377,0.372,0.868
186770,0.176,0.450,1.031
186871,0.147,0.066,1.189
186972,0.001,-0.129,1.267
187073,-0.536,0.050,1.468
187174,-0.794,0.133,1.564
187275,-0.622,-0.008,1.349
187376,0.720,0.165,1.174
187477,0.916,0.374,1.180
187578,0.989,0.671,1.107
187679,0.943,0.876,0.859
187780,0.933,0.847,0.666
187881,0.865,1.093,0.580
187982,0.781,1.202,0.512
188083,0.432,0.123,0.492
188184,0.254,0.062,0.478
188285,0.128,-0.047,0.474
188386,0.079,-0.113,0.664
188487,-0.024,-0.330,0.799
188588,-0.068,-0.094,0.925
188689,-0.103,0.143,1.021
188790,-0.229,-0.363,1.311
188891,-0.247,-0.416,1.389
188992,-0.375,-0.552,1.567
189093,-0.413,-0.626,1.743
189194,-0.588,-0.630,1.746
189295,-0.598,-0.543,1.850
189396,0.016,-0.728,1.648
189497,0.371,-0.450,1.317
189598,0.439,-0.217,1.106
189699,0.434,-0.131,0.918
189800,0.508,-0.261,0.868
189901,0.656,-0.490,0.625
190002,0.793,-0.541,0.540
190103,0.783,-0.252,0.539
190204,0.667,0.090,0.661
190305,-0.378,0.729,0.606
190406,-0.439,0.907,0.869
190507,-0.456,0.875,1.178
190608,-0.545,0.495,1.471
190709,-0.660,0.179,1.858
190810,-0.650,0.151,1.928
190911,-0.569,0.234,1.970
191012,-0.369,0.320,1.970
191113,-0.102,0.473,1.872
191214,0.032,0.565,1.716
191315,-0.063,0.542,1.530
191416,0.177,0.388,1.410
191517,0.208,0.135,0.315
191618,0.276,0.161,0.218
191719,0.507,0.287,0.331
191820,0.582,0.525,0.521
191921,0.515,0.484,0.594
192022,0.509,0.344,0.705
192123,-0.126,0.652,0.600
192224,-0.156,0.510,0.664
192325,-0.287,0.486,0.841
192426,-0.379,0.604,1.117
192527,-0.540,0.834,1.425
192628,-1.104,0.752,1.737
192729,-0.980,-0.419,1.838
192830,-0.462,-0.543,1.565
192931,-0.244,-0.901,1.239
193032,0.025,-1.051,1.033
193139,-0.104,-0.236,1.032
193240,-0.256,-0.359,1.158
193341,-0.596,-0.119,1.970
193442,-0.768,-0.098,1.970
193543,-0.391,-0.448,1.874
193644,0.022,-0.622,1.558
193745,0.401,-0.592,1.218
193846,0.507,-0.570,0.900
193947,0.582,-0.259,0.821
194048,0.753,-0.162,0.400
194149,0.859,-0.042,0.344
194250,0.998,-0.013,0.290
194351,0.975,-0.285,0.174
194452,1.036,-0.409,0.157
194553,1.005,-0.312,0.146
194654,0.692,-0.264,0.451
194755,0.527,0.051,0.516
194856,0.424,0.135,0.581
194957,0.450,0.113,0.812
195058,0.383,-0.014,1.113
195159,0.153,-0.198,1.127
195260,-0.453,-0.294,1.333
195361,-0.904,-0.501,1.393
195462,-0.772,-0.503,1.401
195563,-0.508,-0.389,1.328
195664,0.079,-0.413,1.267
195765,0.479,-0.443,1.310
195866,0.739,-0.224,1.248
195967,0.927,-0.195,1.109
196068,1.085,0.022,0.970
196169,1.018,0.502,0.747
196270,0.857,0.708,0.578
196371,0.768,0.585,0.544
196472,0.463,0.421,0.539
196573,0.298,0.242,0.666
196674,0.205,0.031,0.815
196775,0.066,0.030,0.831
196876,0.012,0.368,0.969
196977,0.006,0.565,1.106
197078,-0.003,0.608,1.177
197179,-0.051,0.483,1.254
197280,-0.409,-0.416,1.627
197381,-0.378,-0.457,1.848
197482,-0.410,-0.370,1.835
197583,-0.330,-0.089,1.696
197684,-0.235,0.001,1.595
197785,-0.001,-0.127,1.382
197886,0.042,-0.275,1.335
197987,0.452,-0.427,0.924
198088,0.605,-0.751,0.755
198189,0.637,-0.769,0.502
198290,0.878,-0.496,0.465
198391,0.884,-0.322,0.522
198492,0.756,0.096,0.559
198593,0.459,0.409,0.681
198694,0.204,0.246,0.737
198795,0.071,0.064,0.748
198896,0.038,0.036,0.842
198997,-0.032,0.294,0.937
199098,-0.184,0.479,1.035
199199,-0.331,0.527,1.180
199300,-1.038,0.524,1.970
199401,-0.854,0.583,1.970
199502,-0.717,0.299,1.970
199603,-0.551,0.078,1.825
199704,-0.287,0.170,1.501
199805,-0.085,0.314,1.318
199906,0.058,0.536,1.134
200007,0.136,0.794,0.867
200108,0.173,0.503,0.586
200209,0.487,0.271,0.682
200310,0.478,-0.132,0.785
200411,0.499,-0.324,0.775
200513,0.183,0.414,1.018
200614,0.020,0.536,1.224
200715,-0.403,0.664,1.559
200816,-0.969,0.760,1.881
200917,-1.492,0.623,1.970
201018,-1.792,0.541,1.970
201119,-1.777,0.441,1.970
201220,-0.390,-0.649,1.515
201321,-0.026,-0.721,1.143
201422,0.234,-0.542,0.746
201523,0.330,-0.362,0.612
201624,0.357,-0.249,0.521
201725,0.414,-0.317,0.432
201826,0.481,-0.522,0.308
201927,0.604,-0.578,0.372
202028,0.575,-0.379,0.418
202129,0.469,-0.288,0.404
202230,0.305,-0.217,0.431
202331,0.293,-0.292,0.530
202432,0.254,-0.388,0.711
202533,0.167,-0.553,0.813
202634,0.013,-0.738,0.921
202735,-0.084,-0.860,1.049
202836,-0.092,-0.587,1.141
202937,-0.298,-0.542,1.411
203038,-0.992,0.225,1.970
203139,-0.745,0.280,1.965
203240,-0.056,-0.068,1.465
203341,0.358,-0.155,1.059
203442,0.526,-0.111,0.777
203543,0.648,0.187,0.742
203644,0.639,0.498,0.619
203745,0.804,0.552,0.645
203846,0.502,0.620,0.144
203947,0.474,0.721,0.116
204048,0.562,0.452,0.136
204149,0.437,0.473,0.201
204250,0.346,0.599,0.361
204351,0.209,0.811,0.540
204452,0.154,0.949,0.629
204553,0.088,1.031,0.780
204654,-0.003,0.819,0.963
204755,-0.861,0.080,1.615
204856,-1.204,-0.068,1.938
204957,-1.260,-0.113,1.970
205058,-1.083,0.003,1.869
205159,-0.627,0.124,1.616
205260,-0.133,0.015,1.538
205361,0.059,-0.020,1.502
205462,0.114,-0.115,1.437
205563,0.720,0.222,0.458
205664,0.971,0.337,0.652
205765,1.046,0.447,0.645
205866,0.807,0.617,0.531
205967,0.681,0.451,0.469
206068,0.534,0.250,0.398
206169,0.614,0.255,0.479
206270,0.625,0.363,0.714
206371,0.508,0.332,0.647
206472,0.031,-0.383,1.127
206573,-0.067,-0.267,1.275
206674,-0.114,-0.348,1.530
206775,-0.251,-0.494,1.721
206876,-0.450,-0.635,1.944
206977,-0.569,-0.750,1.970
207078,-0.671,-0.509,1.970
207179,-0.640,-0.371,1.970
207280,-0.232,-0.542,1.912
207381,0.201,-0.620,1.555
207482,0.446,-0.193,0.652
207583,0.599,-0.254,0.468
207684,0.732,-0.150,0.353
207785,0.822,-0.241,0.263
207886,0.935,-0.292,0.285
207987,1.053,-0.294,0.345
208088,1.082,-0.531,0.257
208189,0.876,0.113,0.243
208290,0.860,-0.156,0.392
208391,0.727,-0.308,0.523
208492,0.622,-0.063,0.578
208593,0.470,0.054,0.674
208694,-0.115,0.512,0.964
208795,-0.301,0.566,1.250
208896,-0.524,0.103,1.644
208997,-0.687,-0.144,1.712
209105,-0.375,0.615,0.495
209206,-0.325,-0.324,1.970
209307,-0.633,-0.201,1.970
209408,-0.880,-0.012,1.970
209509,-1.008,0.153,1.970
209610,-1.321,0.088,1.970
209711,-1.436,-0.067,1.970
209812,-0.818,0.243,1.906
209913,-0.500,0.171,1.630
210014,-0.140,0.244,1.396
210115,0.006,0.429,1.292
210216,0.045,0.417,1.136
210317,0.086,0.337,0.888
210418,0.426,0.355,0.381
210519,0.423,0.468,0.327
210620,0.376,0.605,0.245
210721,0.401,0.753,0.278
210822,0.445,0.757,0.451
210923,0.398,0.756,0.537
211024,-0.053,0.526,0.582
211125,-0.115,0.552,0.660
211226,-0.206,0.452,0.823
211327,-0.444,0.423,1.015
211428,-0.792,0.695,1.318
211529,-1.490,0.836,1.802
211630,-0.800,-0.399,1.522
211731,-0.604,-0.572,1.425
211832,-0.478,-0.820,1.407
211933,-0.214,-0.892,1.271
212034,-0.076,-0.731,1.108
212135,0.491,-0.726,0.429
212236,0.601,-0.270,0.392
212337,0.669,-0.173,0.364
212438,0.749,-0.289,0.431
212539,0.746,-0.483,0.449
212640,0.721,-0.626,0.343
212741,0.488,-0.336,0.403
212842,0.442,-0.083,0.429
212943,0.320,-0.068,0.456
213044,0.313,-0.002,0.578
213145,0.108,-0.043,0.603
213246,-0.164,0.786,1.416
213347,-0.379,0.698,1.761
213448,-0.603,0.472,1.970
213549,-0.795,0.391,1.970
213650,-0.897,0.537,1.970
213751,-1.046,0.538,1.970
213852,-1.228,0.098,1.941
213953,-0.784,0.223,1.511
214054,-0.529,0.215,1.257
214155,-0.345,0.315,1.016
214256,-0.003,0.622,0.723
214357,0.401,0.813,0.545
214458,0.593,0.248,0.418
214559,0.475,0.277,0.252
214660,0.432,0.295,0.136
214761,0.455,0.329,0.182
214862,0.471,0.306,0.317
214963,0.376,0.395,0.366
215064,-0.056,0.200,0.624
215165,-0.117,0.387,0.729
215266,-0.278,0.496,0.637
215367,-0.392,0.452,0.765
215468,-0.477,0.243,1.122
215569,-0.967,-0.267,1.570
215670,-0.903,-0.158,1.546
215771,-0.575,-0.078,1.508
215872,-0.308,-0.167,1.570
215973,-0.126,-0.152,1.532
216074,0.054,-0.186,1.237
216175,0.608,-0.120,0.385
216276,0.752,0.067,0.434
216377,0.921,0.144,0.448
216479,0.941,-0.433,0.180
216580,1.015,-0.231,0.320
216681,0.933,-0.318,0.273
216782,0.800,-0.502,0.467
216883,0.589,-0.739,0.651
216984,0.333,-0.670,0.821
217085,0.057,-0.493,1.043
217186,-0.104,-0.342,1.214
217287,-0.615,0.180,1.927
217388,-0.693,0.062,1.943
217489,-0.832,-0.241,1.862
217590,-0.735,-0.199,1.874
217691,-0.546,-0.175,1.741
217792,0.210,-0.856,0.753
217893,0.221,-0.711,0.627
217994,0.150,-0.465,0.463
218095,0.246,-0.392,0.355
218196,0.463,-0.463,0.342
218297,0.574,-0.584,0.341
218398,1.207,0.166,0.731
218499,1.194,0.031,0.655
218600,1.194,-0.105,0.583
218701,1.031,-0.073,0.422
218802,0.911,0.146,0.381
218903,0.873,-0.100,0.439
219004,0.351,0.517,0.793
219105,0.341,0.202,0.940
219206,0.292,-0.033,1.085
219307,0.161,0.138,1.112
219408,-0.055,0.129,1.014
219509,0.084,0.305,1.689
219610,-0.007,0.374,1.770
219711,-0.007,0.301,1.817
219812,0.170,0.161,1.597
219913,0.491,0.312,1.332
220014,0.677,0.576,1.148
220115,0.804,0.493,0.887
220216,0.824,0.441,0.804
220317,0.797,0.338,0.686
220418,0.875,0.133,0.613
220519,0.839,0.042,0.480
220620,0.756,0.093,0.403
220721,0.712,-0.507,0.328
220822,0.728,-0.269,0.411
220923,0.544,-0.324,0.644
221024,0.254,-0.436,0.770
221125,0.043,-0.386,0.921
221226,-0.048,-0.451,1.523
221327,-0.096,-0.390,1.647
221428,-0.027,-0.150,1.562
221529,-0.189,-0.292,1.628
221630,-0.439,-0.352,1.775
221731,-0.773,-0.236,1.970
221832,-0.552,-0.347,1.936
221933,-0.109,-0.502,1.710
222034,0.005,-0.586,1.463
222135,0.198,-0.455,1.318
222236,0.288,-0.236,1.085
222337,0.410,-0.169,0.942
222438,0.552,0.469,0.596
222539,0.583,0.033,0.556
222640,0.619,-0.187,0.525
222741,0.537,0.115,0.443
222842,0.414,0.387,0.472
222943,0.236,0.555,0.525
223044,-0.294,0.740,1.171
223145,-0.367,0.663,1.309
223246,-0.492,0.510,1.507
223347,-0.564,0.227,1.808
223448,-0.635,0.193,1.970
223549,-0.647,0.155,1.970
223650,-0.601,0.020,1.970
223751,-0.272,0.224,1.970
223852,-0.264,0.556,1.911
223953,-0.146,0.507,1.682
224054,0.232,0.356,1.582
224155,0.517,0.115,1.506
224256,0.397,0.108,0.386
224357,0.516,0.181,0.408
224458,0.378,0.458,0.383
224559,0.330,0.455,0.445
224660,0.469,0.243,0.710
224761,0.546,0.071,0.929
224862,-0.103,0.416,0.592
224963,-0.287,0.301,0.655
225069,0.238,0.593,0.773
225170,0.297,0.902,0.606
225271,0.500,0.692,0.302
225372,0.570,0.478,0.209
225473,0.458,0.260,0.289
225574,0.398,0.194,0.420
225675,0.216,0.476,0.365
225776,0.132,0.693,0.282
225877,0.056,0.628,0.375
225978,-0.044,0.564,0.517
226079,-0.155,-0.351,1.335
226180,-0.414,-0.458,1.581
226281,-0.568,-0.502,1.525
226382,-0.719,-0.427,1.584
226483,-0.794,-0.595,1.687
226584,-0.750,-0.615,1.841
226685,0.517,-0.342,0.996
226786,0.672,-0.456,0.888
226887,0.865,-0.474,0.734
226988,1.046,-0.407,0.673
227089,1.161,-0.588,0.679
227190,1.120,-0.334,0.661
227291,1.104,-0.379,0.547
227392,0.905,-0.417,0.074
227493,0.866,-0.617,0.073
227594,0.778,-0.723,0.246
227695,0.656,-0.789,0.329
227796,0.567,-0.572,0.363
227897,0.303,-0.508,0.605
227998,0.056,-0.538,1.067
228099,-0.569,0.210,1.917
228200,-0.595,0.080,1.948
228301,-0.774,0.063,1.970
228402,-0.714,-0.012,1.873
228503,-0.714,-0.118,1.884
228604,-0.419,-0.083,1.679
228705,0.303,-0.645,0.694
228806,0.432,-0.499,0.565
228907,0.665,-0.369,0.629
229008,1.022,-0.301,0.832
229109,1.197,-0.343,0.939
229210,1.172,-0.375,0.766
229311,1.147,-0.243,0.630
229412,0.869,1.151,0.405
229513,0.813,1.099,0.496
229614,0.678,0.899,0.503
229715,0.587,0.665,0.551
229816,0.494,0.395,0.640
229917,0.118,0.944,1.120
230018,0.021,0.922,1.147
230119,0.050,0.738,1.317
230220,0.018,0.668,1.420
230321,0.052,0.623,1.602
230422,0.196,0.415,1.710
230523,0.233,0.342,1.804
230624,-0.192,0.371,1.751
230725,0.043,0.387,1.518
230826,0.517,0.297,0.949
230927,0.723,0.184,0.687
231028,0.735,0.016,0.517
231129,0.693,-0.331,0.503
231230,0.806,-0.609,0.420
231331,0.858,-0.718,0.497
231432,0.881,-0.559,0.534
231533,0.816,-0.380,0.543
231634,0.653,-0.366,0.615
231735,0.416,-0.296,0.783
231836,0.209,-0.364,0.989
231937,-0.389,0.271,1.330
232038,-0.511,-0.019,1.356
232139,-0.592,-0.129,1.409
232240,-0.695,-0.010,1.611
232341,-0.837,0.096,1.820
232442,-0.627,0.550,1.650
232543,-0.505,0.737,1.451
232644,-0.326,0.614,1.298
232745,-0.028,0.296,1.028
232846,0.141,0.292,0.852
232947,0.197,0.561,0.705
233048,0.290,0.746,0.584
233149,0.350,0.954,0.646
233250,0.337,0.346,0.433
233351,0.256,0.182,0.568
233452,0.249,0.096,0.708
233553,0.280,0.060,1.042
233654,0.160,0.167,1.374
233755,0.040,0.313,1.757
233856,-0.175,0.471,1.970
233957,-1.677,0.769,1.970
234058,-1.607,0.592,1.970
234159,-1.466,0.267,1.970
234260,-0.958,0.069,1.688
234361,-0.371,-0.018,1.283
234462,-0.091,0.034,1.053
234563,0.040,0.065,1.006
234664,0.331,-0.118,0.486
234765,0.384,-0.114,0.452
234866,0.467,-0.144,0.334
234967,0.484,-0.237,0.215
235068,0.466,-0.310,0.181
235169,0.372,-0.083,0.229
235270,0.325,0.086,0.294
235371,0.118,-0.249,0.783
235472,0.171,-0.215,0.868
235573,-0.052,-0.525,0.822
235674,-0.338,-0.922,1.125
235775,-0.693,-0.844,1.449
235876,-1.323,-0.811,1.970
235977,-1.014,-0.705,1.970
236078,-0.535,-0.564,1.803
236179,-0.050,-0.431,1.502
236280,0.174,-0.353,1.088
236381,0.312,-0.582,0.839
236482,0.419,-0.524,0.715
236583,0.627,0.224,0.437
236684,0.609,0.175,0.304
236785,0.557,0.398,0.214
236886,0.614,0.508,0.368
236987,0.526,0.439,0.441
237088,0.436,0.271,0.447
237189,0.102,0.927,0.790
237290,-0.075,0.809,0.840
237391,-0.270,0.831,1.194
237492,-0.571,0.844,1.522
237593,-0.989,0.727,1.768
237694,-1.342,0.597,1.837
237795,-0.570,-0.039,1.693
237896,-0.274,-0.163,1.649
237997,0.068,-0.243,1.395
238098,0.195,-0.259,1.193
238199,0.253,0.004,0.810
238300,1.020,0.322,0.510
238401,0.976,0.410,0.504
238502,0.961,0.488,0.378
238603,0.728,0.378,0.196
238704,0.741,0.266,0.308
238805,0.882,0.365,0.444
238906,0.653,-0.655,0.482
239007,0.424,-0.526,0.764
239108,0.245,-0.281,0.925
239209,0.114,-0.292,0.991
239310,0.062,-0.343,1.133
239411,-0.487,-0.441,1.873
239512,-0.642,-0.572,1.803
239613,-0.709,-0.438,1.855
239714,-0.687,-0.278,1.944
239815,-0.427,-0.086,1.783
239916,-0.109,-0.156,1.619
240017,0.085,-0.274,0.451
240118,0.253,-0.422,0.276
240219,0.415,-0.425,0.205
240320,0.553,-0.661,0.163
240421,0.571,-0.691,0.160
240522,0.921,-0.309,0.450
240623,0.825,-0.209,0.278
240724,0.769,-0.076,0.179
240825,0.635,-0.045,0.248
240926,0.542,-0.310,0.448
241027,0.199,0.058,1.096
241128,0.228,-0.185,1.236
241229,-0.010,-0.110,1.091
241330,-0.126,0.117,1.091
241431,-0.287,0.071,1.105
241532,-0.114,0.407,1.788
241633,0.390,0.338,1.470
241734,0.622,0.413,1.270
241835,0.627,0.598,1.116
241936,0.633,0.770,0.944
242037,0.710,0.888,0.795
242138,0.745,-0.077,0.461
242239,0.645,-0.256,0.265
242340,0.649,-0.366,0.181
242441,0.623,-0.521,0.162
242542,0.586,-0.576,0.186
242643,0.551,-0.455,0.658
242744,0.469,-0.242,0.763
242845,0.362,-0.170,0.921
242946,0.177,-0.161,1.201
243047,-0.033,-0.126,1.350
243148,-0.806,0.065,1.912
243249,-0.911,-0.294,1.970
243350,-0.602,-0.474,1.809
243451,-0.469,-0.381,1.787
243552,-0.627,-0.145,1.951
243653,0.000,0.563,1.210
243754,0.234,0.614,1.093
243855,0.264,0.390,1.002
243956,0.241,0.018,0.899
244057,0.419,0.113,0.642
244158,0.467,0.429,0.575
244259,0.192,0.119,0.292
244360,0.029,0.498,0.397
244461,-0.149,0.587,0.689
244562,-0.252,0.577,0.824
244663,-0.199,0.337,1.100
244764,-0.141,0.146,1.609
244865,-1.520,0.250,1.970
244966,-1.475,0.146,1.970
245067,-1.352,0.357,1.970
245168,-1.215,0.631,1.970
245269,-1.069,0.536,1.959
245370,-0.858,0.406,1.809
245471,0.072,-0.110,0.708
245572,0.247,-0.084,0.496
245673,0.442,-0.121,0.484
245774,0.456,-0.060,0.435
245875,0.463,-0.354,0.297
245976,0.455,-0.199,0.322
246077,0.413,-0.116,0.319
246178,0.325,-0.269,0.266
246279,0.220,-0.552,0.314
246380,-0.020,-0.512,0.460
246481,-0.287,-0.947,1.326
246582,-0.364,-0.741,1.333
246683,-0.619,-0.534,1.583
246784,-0.728,-0.723,1.784
246885,-0.475,-0.925,1.702
246986,0.296,-0.160,1.128
247087,0.490,-0.174,0.773
247188,0.613,-0.071,0.720
247289,0.769,-0.049,0.631
247390,0.799,0.195,0.543
247491,0.541,0.815,0.089
247592,0.489,0.829,0.176
247693,0.520,0.842,0.148
247794,0.568,0.658,0.199
247895,0.492,0.415,0.286
247996,-0.027,0.264,0.796
248097,-0.139,0.241,0.980
248198,-0.240,0.257,1.084
248299,-0.490,0.318,1.353
248401,-0.794,-0.161,1.454
248502,0.395,-0.170,1.375
248603,0.585,-0.260,1.067
248704,0.717,-0.409,0.778
248805,0.743,-0.359,0.592
248906,0.889,-0.359,0.466
249007,1.045,-0.740,0.230
249108,0.978,-0.561,0.181
249209,0.970,-0.418,0.179
249310,1.028,-0.646,0.220
249411,1.000,-0.772,0.299
249512,0.841,-0.832,0.463
249613,0.316,-0.302,1.101
249714,-0.048,-0.313,1.356
249815,-0.114,-0.224,1.551
249916,-0.322,0.029,1.908
250017,-0.502,0.009,1.970
250118,-0.742,0.227,1.431
250219,-0.465,-0.159,1.332
250320,-0.076,-0.651,1.226
250421,0.286,-0.615,1.015
250522,0.390,-0.460,0.816
250623,0.965,0.562,0.704
250724,1.033,0.724,0.692
250825,0.999,0.802,0.555
250926,0.983,0.865,0.429
251027,0.963,0.920,0.503
251128,0.397,0.360,0.597
251229,0.251,0.177,0.762
251330,0.123,0.310,0.749
251431,0.083,0.547,0.886
251532,0.076,0.703,1.046
251633,-0.176,-0.120,1.316
251734,-0.217,-0.046,1.549
251835,-0.160,-0.080,1.765
251936,-0.164,-0.005,1.745
252037,-0.118,0.040,1.751
252138,-0.291,-0.295,1.557
252239,-0.093,-0.402,1.263
252340,0.045,-0.493,1.067
252441,0.394,-0.535,0.523
252542,0.512,-0.710,0.430
252643,0.707,-0.007,0.593
252744,0.676,-0.157,0.617
252845,0.621,-0.117,0.600
252946,0.388,0.230,0.547
253047,0.189,0.605,0.580
253148,0.028,0.788,0.728
253249,-0.671,0.865,1.481
253350,-0.869,0.649,1.677
253451,-1.030,0.354,1.926
253552,-1.094,0.209,1.970
253653,-0.729,-0.305,1.970
253754,-0.276,-0.241,1.970
253855,0.051,-0.075,1.827
253956,0.216,0.077,1.563
254057,0.467,0.075,1.325
254158,0.357,0.559,0.346
254259,0.328,0.640,0.317
254360,0.500,0.638,0.365
254461,0.509,0.547,0.430
254562,0.547,0.665,0.659
254663,0.416,0.737,0.815
254764,-0.284,0.649,0.861
254865,-0.336,0.477,1.046
254966,-0.617,0.220,1.208
255067,-1.221,-0.043,1.484
255168,-1.496,0.033,1.685
255269,0.151,-1.253,1.221
255370,0.395,-0.998,0.926
255471,0.508,-0.759,0.628
255572,0.608,-0.733,0.549
255673,0.621,-0.489,0.491
255774,0.768,0.492,0.463
255875,0.720,-0.416,0.357
255976,0.670,0.136,0.321
256077,0.491,-0.026,0.290
256178,0.263,0.250,0.359
256279,0.125,0.591,0.480
256380,0.067,0.832,0.653
256481,-0.020,0.802,0.851
256582,-0.877,0.316,1.527
256683,-1.378,0.072,1.854
256784,-1.443,-0.117,1.970
256885,-1.247,-0.120,1.970
256986,-0.846,-0.073,1.970
257087,0.597,0.260,0.740
257188,0.686,0.410,0.616
257289,0.733,0.505,0.532
257390,0.731,0.313,0.395
257491,0.875,0.232,0.429
257592,1.043,0.285,0.549
257693,0.706,-0.535,0.163
257794,0.543,-0.522,0.344
257895,0.244,-0.390,0.635
257996,0.193,-0.539,0.871
258097,0.076,-0.539,0.997
258198,-0.020,-0.567,1.208
258299,-0.782,-0.312,1.970
258400,-0.796,-0.231,1.970
258501,-0.591,-0.255,1.817
258602,-0.384,-0.095,1.634
258703,-0.168,0.071,1.354
258804,0.492,-0.298,0.664
258905,0.702,-0.226,0.597
259006,1.026,-0.261,0.711
259107,1.127,-0.124,0.760
259208,1.055,-0.012,0.605
259309,1.100,-0.021,0.516
259410,0.749,0.698,0.592
259511,0.495,0.657,0.750
259612,0.389,0.596,0.823
259713,0.288,0.576,0.931
259814,0.232,0.537,1.114
259915,0.158,0.481,1.184
260016,-0.062,0.283,1.640
260117,-0.071,0.274,1.735
260218,-0.131,0.265,1.698
260319,-0.110,0.267,1.626
260420,-0.086,0.251,1.574
260521,0.000,0.032,1.468
260622,0.441,-0.516,0.572
260723,0.631,-0.606,0.549
260824,0.823,-0.572,0.494
260925,0.884,-0.423,0.505
261026,0.832,-0.193,0.516
261127,0.660,0.215,0.531
261228,-0.322,0.965,0.705
