Time(ms),Ax(g),Ay(g),Az(g)
90030,0.231,-0.209,0.928
90082,-0.123,0.039,1.970
90132,-0.443,-0.094,1.636
90184,-1.836,0.482,1.970
90235,-0.723,-0.024,1.494
90291,-0.150,-0.401,0.840
90343,-0.624,-0.220,1.970
90394,-0.623,-0.286,1.944
90444,-1.407,0.134,1.970
90496,0.490,-0.384,0.918
90546,0.270,-0.511,0.715
90598,0.903,0.771,0.596
90649,0.630,-0.068,0.327
90700,0.655,-0.124,0.130
90750,0.438,0.838,0.719
90802,0.302,0.237,0.935
90852,-0.404,0.468,0.841
90904,-0.758,0.276,1.596
90954,-0.766,-0.505,1.606
91006,-0.765,-0.139,1.970
91056,0.335,-0.117,0.626
91108,-0.184,0.045,0.958
91158,1.000,-0.431,0.578
91210,0.652,-0.215,0.455
91261,0.757,0.825,0.487
91312,-0.057,0.020,0.723
91362,-0.044,-0.114,0.748
91414,-0.621,1.153,1.872
91464,-0.362,-0.423,1.717
91520,0.883,-0.211,0.208
91571,0.373,-0.093,0.300
91622,0.501,0.617,0.633
91672,0.039,-0.357,0.734
91724,-0.000,0.520,1.234
91774,-1.573,0.506,1.970
91826,-0.446,-0.306,1.513
91877,0.049,-0.344,1.564
91928,-0.021,0.674,1.198
91978,0.623,-0.040,0.254
92030,0.335,0.363,0.466
92080,1.013,-0.559,0.166
92132,0.552,0.177,0.719
92183,0.382,0.196,0.694
92234,-0.317,0.455,0.970
92284,-0.263,0.019,0.957
92336,-0.524,-0.834,1.904
92387,0.053,0.428,1.733
92438,0.059,0.276,1.138
92488,0.047,-0.014,1.113
92540,0.404,0.291,0.378
92591,0.684,0.351,0.566
92642,0.465,-0.115,0.215
92692,-0.126,0.357,0.676
92748,0.714,0.532,0.975
92799,0.575,-0.058,0.651
92850,0.552,-0.453,0.303
92901,0.554,0.835,0.359
92952,0.924,-0.310,0.570
93002,0.216,-0.166,0.702
93054,-0.114,0.452,0.550
93105,-0.119,-0.544,1.686
93156,-1.537,0.546,1.970
93206,-0.831,-0.182,1.958
93258,-0.570,-0.043,1.499
93308,0.130,-0.853,0.802
93360,0.656,-0.140,0.540
93411,0.957,0.654,0.715
93462,0.664,-0.113,0.277
93512,0.605,-0.775,0.229
93564,0.115,0.901,0.979
93615,0.353,-0.108,0.951
93666,-0.620,-0.384,1.544
93716,-1.089,0.327,1.970
93768,0.267,-0.719,1.706
93818,-0.285,0.568,1.545
93870,0.406,-0.469,0.147
93921,0.245,-0.045,0.576
93973,0.558,0.764,0.529
94024,0.229,-0.094,0.558
94075,-0.050,-0.222,0.841
94126,-0.838,0.780,1.835
94177,-0.158,-0.254,1.578
94228,-0.681,-0.455,1.940
94279,-0.492,0.586,1.520
94329,0.737,-0.433,0.615
94381,0.655,0.265,1.105
94431,0.997,-0.634,0.168
94483,0.357,0.291,0.294
94534,0.596,0.104,0.351
94585,-0.142,-0.027,0.477
94636,0.012,0.317,0.938
94687,-1.023,-0.412,1.970
94738,-0.133,0.543,1.499
94789,-0.320,0.441,1.462
94839,-0.048,-0.417,1.373
94891,0.591,-0.130,0.854
94941,0.400,0.476,0.877
94993,0.603,0.130,0.081
95044,0.227,0.246,0.413
95095,0.428,-0.581,0.649
95146,0.102,0.307,1.328
95200,0.231,-0.316,0.956
95252,0.364,0.370,0.392
95303,0.665,-0.422,0.554
95354,0.585,-0.062,0.281
95405,-0.303,0.393,0.654
95455,0.271,-0.511,1.165
95507,-0.806,0.439,1.970
95557,-0.683,0.063,1.911
95609,-1.535,0.169,1.970
95660,0.584,-0.588,1.195
95711,0.506,-0.437,0.649
95761,0.950,0.795,0.681
95813,0.644,0.534,0.210
95864,0.553,-0.604,0.047
95915,0.378,0.932,0.472
95965,-0.060,0.466,0.672
96017,-0.111,-0.221,1.036
96068,-0.722,0.470,1.970
96119,-0.570,-0.424,1.970
96170,-1.250,0.571,1.970
96221,0.157,-0.633,0.561
96271,0.077,-0.114,0.835
96323,1.160,0.250,0.852
96374,0.512,-0.054,0.231
96429,-0.794,0.023,1.970
96480,0.072,-0.441,1.636
96531,-0.381,0.191,1.468
96581,0.626,-0.088,0.768
96633,0.462,-0.154,0.455
96683,0.623,-0.485,0.032
96735,0.664,-0.480,0.419
96786,0.423,0.787,0.704
96837,-0.100,-0.472,0.619
96887,-0.328,-0.176,0.874
96939,-1.438,0.749,1.844
96990,-0.017,-0.600,1.709
97041,-0.039,-0.212,1.421
97092,-0.364,0.255,1.455
97143,0.968,-0.060,0.658
97193,0.505,0.063,0.919
97245,0.943,-0.377,0.022
97295,0.263,0.145,0.268
97347,0.342,0.140,0.360
97397,-0.176,-0.218,0.659
97449,0.037,0.322,1.202
97499,-1.328,-0.146,1.970
97551,-0.004,0.305,1.569
97601,-0.025,0.669,1.174
97657,0.045,0.617,0.682
97708,0.414,0.017,0.649
97759,-0.773,0.177,1.229
97809,-0.480,-0.247,1.116
97861,-0.451,-0.645,1.644
97911,0.266,0.720,1.456
97963,0.280,0.483,0.635
98013,0.427,-0.353,0.521
98065,0.548,0.295,0.307
98116,0.770,-0.139,0.524
98167,0.379,-0.197,0.330
98218,-0.192,0.522,1.136
98269,0.146,-0.862,1.319
98319,-1.201,0.520,1.970
98371,-0.725,0.103,1.468
98422,-1.104,-0.091,1.720
98473,0.719,-0.076,1.119
98523,1.030,-0.451,0.385
98575,0.951,1.043,0.635
98625,0.781,0.062,0.282
98677,0.928,-0.369,0.465
98727,0.472,0.773,0.598
98779,-0.039,0.660,0.775
98829,-0.241,-0.260,1.181
98885,0.653,-0.260,0.397
98936,0.868,0.925,0.593
98987,0.490,-0.201,0.258
99037,0.202,-0.570,0.323
99089,-0.001,1.212,1.215
99140,0.307,-0.593,1.208
99191,-0.795,0.060,1.710
99242,-0.805,0.197,1.970
99293,0.309,-0.590,1.476
99343,-0.228,0.722,1.388
99395,0.574,-0.258,0.137
99445,0.309,0.045,0.478
99497,1.151,-0.244,0.527
99547,0.653,0.062,0.300
99599,0.575,0.947,0.563
99650,-0.250,0.051,1.156
99701,0.021,0.447,1.236
99751,-1.456,1.070,1.970
99803,-1.054,-0.573,1.970
99854,-0.053,0.058,1.359
99905,-0.134,0.569,1.356
99956,1.181,-0.840,0.356
100007,0.556,0.492,0.841
100057,0.890,-0.258,0.198
100113,-0.762,0.461,1.963
100164,-0.359,-0.195,1.621
100215,0.248,0.140,0.890
100266,0.264,-0.032,1.039
100317,0.634,0.092,0.165
100368,0.249,0.115,0.430
100419,0.743,-0.620,0.315
100470,0.550,0.193,0.863
100521,0.339,0.210,0.962
100571,-0.870,-0.491,1.254
100623,-0.394,0.255,1.011
100673,0.065,-0.907,1.372
100725,0.513,0.472,0.985
100775,0.602,0.008,0.658
100827,0.578,-0.496,0.296
100877,0.570,0.673,0.261
100929,0.850,-0.282,0.566
100979,0.156,-0.432,0.815
101031,-0.331,0.361,0.534
101081,-0.263,-0.395,1.763
101133,-1.943,0.320,1.970
101183,-0.742,0.157,1.902
101235,-0.014,-0.469,1.100
101286,0.967,0.900,0.796
101341,-0.047,0.189,0.540
101392,-0.585,0.843,1.059
101443,-0.423,-0.724,1.958
101493,-1.114,0.544,1.970
101545,0.016,-0.260,1.291
101596,-0.381,0.253,1.256
101647,0.823,-0.403,0.721
101698,0.891,-0.243,0.503
101749,0.859,1.053,0.616
101799,0.257,-0.045,0.413
101851,0.500,-0.523,0.828
101902,0.092,0.411,1.188
101953,0.093,-0.024,1.314
102003,-0.804,-0.512,1.709
102055,-1.250,0.505,1.685
102105,0.674,-0.590,1.205
102157,0.185,0.447,0.505
102207,0.931,-0.372,0.398
102259,0.625,0.054,0.349
102309,1.101,0.612,0.545
102361,0.442,-0.252,0.503
102412,0.236,0.914,0.794
102463,-0.623,0.056,1.752
102513,-0.316,0.037,1.066
102569,0.920,-0.441,0.105
102620,0.250,0.270,0.290
102671,0.887,-0.259,0.066
102721,0.291,0.093,0.480
102773,0.313,0.475,1.172
102824,-0.158,-0.487,1.510
102875,-0.147,0.319,1.419
102925,-1.604,0.242,1.970
102977,-0.693,-0.702,1.799
103027,0.536,0.431,0.595
103079,0.023,-0.616,1.529
103130,0.893,0.100,0.099
103181,0.335,0.168,0.286
103232,1.118,-0.839,0.407
103283,0.282,0.487,0.944
103333,0.175,0.100,1.091
103385,-0.803,0.469,1.310
103436,-0.452,-0.416,1.113
103487,0.055,-0.634,1.576
103537,0.364,0.356,1.512
103589,0.297,0.624,0.676
103639,0.589,-0.635,0.456
103691,0.527,0.889,0.457
103742,0.657,-0.028,0.648
103797,0.025,-0.264,1.014
103848,0.114,-0.988,1.210
103899,0.782,0.923,0.695
103949,0.528,0.082,0.452
104001,0.630,-0.177,0.338
104051,0.538,0.694,0.287
104103,0.543,0.133,0.684
104153,0.036,0.526,0.662
104205,-0.526,0.415,1.181
104256,-0.511,-0.635,1.563
104307,-1.103,0.099,1.970
104357,0.177,-0.104,1.007
104409,-0.139,0.096,1.019
104459,0.783,-0.339,0.677
104511,0.891,-0.375,0.598
104561,0.839,1.266,0.567
104613,0.084,-0.117,0.570
104663,0.199,-0.556,0.850
104715,-0.041,0.661,1.485
104765,0.005,-0.061,1.335
104817,-0.359,-0.399,1.594
104868,-0.877,0.023,1.625
104919,0.647,-0.202,1.025
104969,0.142,0.251,1.820
105025,-0.162,-0.160,1.058
105076,-0.555,0.548,1.773
105127,-0.227,-0.365,1.233
105177,-1.359,0.149,1.970
105229,-0.981,0.464,1.868
105279,0.342,-0.280,0.576
105331,0.135,0.681,1.055
105381,1.107,-0.717,0.142
105433,0.640,0.515,0.728
105483,0.914,-0.199,0.193
105535,-0.169,-0.080,0.534
105585,0.133,-0.170,0.494
105637,-0.626,-0.675,1.682
105687,-0.102,0.646,1.636
105739,-1.310,-0.172,1.970
105789,-0.522,-0.291,1.702
105841,0.641,-0.037,0.886
105891,0.091,-0.217,1.282
105943,0.713,0.039,0.131
105993,0.402,0.858,0.736
106045,0.926,-0.839,0.252
106095,0.276,0.547,1.057
106147,0.349,-0.261,0.632
106198,-0.738,0.545,1.450
106254,0.584,0.052,0.610
106305,0.605,0.143,0.341
106356,-0.137,0.252,0.490
106406,-0.214,-0.402,1.306
106458,-0.456,0.474,1.970
106508,-0.829,0.087,1.714
106560,-0.045,-0.530,1.259
106611,0.357,-0.630,1.097
106662,0.686,-0.411,0.605
106712,0.832,0.006,0.635
106764,0.525,0.504,0.345
106815,0.838,-0.623,0.500
106866,-0.092,0.409,0.652
106916,0.203,0.005,0.699
106968,-0.308,-0.442,1.257
107018,-0.622,0.389,1.735
107070,-0.454,-0.434,1.970
107121,-0.615,0.410,1.579
107172,0.163,-0.386,0.879
107223,0.197,-0.369,0.420
107274,0.902,0.635,0.640
107324,0.699,-0.044,0.574
107376,0.412,0.216,0.625
107426,-0.032,0.394,1.013
107483,0.325,-0.107,0.544
107534,0.496,-0.554,0.093
107585,0.670,-0.291,0.448
107635,1.006,0.550,0.474
107687,0.092,-0.476,0.547
107738,-0.255,-0.051,0.839
107789,-0.253,0.395,1.522
107840,0.008,-0.507,1.668
107891,-0.454,0.062,1.569
107941,-0.578,-0.304,1.723
107993,0.716,-0.036,0.690
108043,-0.364,0.283,1.292
108095,0.922,-0.243,0.272
108145,0.443,0.170,0.347
108197,0.609,-0.135,0.073
108248,0.264,0.107,0.443
108299,0.255,-0.103,0.963
108350,-0.215,-0.660,1.045
108401,-0.118,0.552,1.245
108452,-1.157,0.474,1.906
108503,-0.353,0.113,1.811
108553,0.199,0.195,1.165
108605,0.349,-0.161,0.854
108656,0.608,0.523,0.313
108712,-0.840,-1.062,1.913
108763,-0.217,0.703,1.736
108814,-0.040,-0.083,1.669
108864,0.193,-0.366,1.006
108916,0.655,0.108,0.564
108966,0.638,-0.180,0.502
109018,0.427,0.056,0.229
109068,-0.004,0.313,0.723
109120,0.253,-0.602,0.891
109170,-0.459,0.266,1.970
109222,-0.688,-0.001,1.599
109273,-1.526,0.146,1.970
109324,0.463,-0.031,1.342
109375,0.477,-0.692,0.624
109426,0.645,0.928,0.825
109476,0.578,0.201,0.370
109528,0.930,-0.247,0.466
109578,0.387,0.600,0.264
109630,0.305,0.304,0.685
109681,-0.003,0.052,0.954
109732,-0.527,0.553,1.465
109782,-0.471,-0.466,1.956
109834,-1.115,0.061,1.970
109885,0.155,-0.249,1.058
109937,0.531,-0.307,0.359
109989,0.644,0.662,0.660
110040,0.089,0.335,0.692
110090,0.331,-0.502,1.107
110142,-0.411,0.854,1.316
110192,-0.459,-0.106,1.169
110244,0.222,-0.415,1.343
110295,-0.719,0.066,1.970
110346,0.597,-0.212,0.653
110396,0.190,0.206,1.446
110448,0.668,-0.312,0.095
110499,0.400,-0.049,0.138
110550,0.915,-0.154,0.327
110601,0.302,-0.426,0.641
110652,0.024,0.485,1.102
110702,-0.371,0.074,1.490
110754,-0.391,-0.450,1.658
110804,-0.154,-0.053,1.651
110856,-0.532,-0.775,1.970
110906,0.632,0.465,0.365
110958,0.045,0.348,0.776
111009,0.970,-0.087,0.340
111060,0.515,-0.157,0.999
111111,0.761,-0.454,0.439
111166,-0.621,0.249,1.922
111217,0.175,-0.439,1.473
111268,0.529,0.136,0.534
111318,0.365,0.046,0.892
111370,0.923,0.234,0.357
111420,0.436,0.749,0.530
111472,0.749,-0.678,0.476
111523,-0.013,0.362,1.399
111574,0.092,-0.475,1.078
111624,-1.492,0.148,1.804
111676,-0.366,-0.058,1.500
111726,-0.176,-1.209,1.481
111778,0.570,0.947,1.185
111828,0.595,0.537,0.426
111880,0.559,-0.102,0.186
111930,0.533,0.259,0.196
111982,0.450,0.373,0.460
112032,0.312,-0.068,0.442
112084,-0.226,0.523,1.189
112135,-0.494,-0.432,1.819
112186,-1.198,-0.034,1.970
112236,-0.417,-0.244,1.287
112288,0.181,-0.715,0.704
112339,0.728,0.043,1.016
112396,-0.402,-0.592,1.970
112447,-1.036,0.409,1.970
112498,-0.218,-0.459,1.490
112549,0.232,-0.052,0.799
112600,1.050,0.456,0.773
112650,0.694,-0.298,0.505
112702,0.744,0.576,0.617
112753,0.460,-0.103,0.425
112804,0.334,-0.425,0.514
112855,-0.295,0.740,1.191
112906,0.173,-0.092,1.226
112956,-1.063,-0.183,1.716
113008,-0.920,0.445,1.946
113058,0.510,-0.441,1.255
113110,0.336,0.190,1.298
113160,0.653,-0.408,0.138
113212,0.395,0.295,0.444
113263,0.888,-0.110,0.270
113314,0.248,-0.620,0.565
113365,0.489,0.546,0.611
113416,-0.204,-0.194,1.527
113466,0.013,0.475,1.270
113518,-1.601,0.553,1.970
113568,-0.565,-0.454,1.970
113621,1.011,0.049,0.508
113673,0.603,-0.280,0.925
113724,0.921,-0.188,0.234
113774,0.240,0.371,0.506
113826,0.197,0.187,0.377
113876,-0.290,-0.092,0.781
113928,-0.030,0.173,1.115
113979,-0.787,-0.414,1.970
114030,-0.325,0.155,1.613
114080,-0.436,0.497,1.223
114132,0.229,-0.571,1.064
114182,0.450,0.018,0.752
114234,0.663,0.122,0.647
114284,0.774,-0.171,0.564
114336,0.110,0.262,0.356
114387,0.109,-0.506,0.967
114438,-1.316,0.433,1.949
114488,-0.340,0.104,1.777
114540,-1.022,-0.525,1.681
114591,0.586,0.239,1.265
114642,0.416,-1.025,0.761
114692,0.873,0.651,0.781
114744,0.556,0.906,0.335
114794,0.550,-0.314,0.099
114849,-0.866,-0.078,1.883
114901,-0.483,-0.306,1.460
114952,0.210,-0.900,1.038
115002,0.601,-0.367,0.518
115054,0.895,0.342,0.712
115105,0.689,-0.038,0.269
115156,0.589,-0.614,0.072
115207,0.390,0.457,0.384
115258,0.529,-0.174,0.659
115308,-0.322,-0.230,1.319
115360,-0.565,0.585,1.157
115410,-0.280,-0.684,1.787
115462,-0.566,0.311,1.970
115513,0.381,-0.533,1.125
115564,0.111,0.107,0.734
115615,1.101,-0.288,0.711
115666,0.485,-0.189,0.347
115716,0.720,0.864,0.423
115768,-0.052,-0.204,0.643
115818,0.103,0.156,0.797
115870,-0.286,0.622,1.694
115921,-0.241,-0.294,1.206
115972,-1.335,-0.042,1.887
116022,-0.852,0.543,1.840
116078,0.862,-0.167,0.199
116129,0.297,-0.515,0.586
116180,0.071,0.608,1.058
116230,-0.518,-0.296,1.622
116282,-0.314,-0.161,1.507
116332,-0.502,0.109,1.751
116384,-0.568,-0.666,1.867
116434,0.417,0.209,0.428
116486,0.264,0.153,0.741
116536,1.147,0.218,0.564
116588,0.560,-0.208,0.853
116638,0.679,-0.384,0.327
116690,-0.010,0.466,0.599
116741,0.077,0.409,0.797
116792,-0.718,-0.709,1.281
116842,-0.313,0.030,1.053
116894,-0.449,-0.530,1.887
116944,0.116,0.091,1.558
116996,0.226,0.800,0.918
117046,0.527,-0.567,0.848
117098,0.440,0.515,0.344
117148,0.691,-0.142,0.516
117200,0.399,-0.183,0.849
117250,-0.269,0.355,0.513
117305,0.739,0.685,0.897
117357,0.746,0.063,0.472
117408,0.839,0.026,0.432
117458,0.619,0.789,0.254
117510,0.622,0.070,0.530
117560,0.278,-0.000,0.604
117612,-0.288,0.840,1.000
117663,-0.026,-0.511,1.314
117714,-1.002,0.209,1.970
117764,-0.460,-0.218,1.550
117816,-0.907,0.334,1.681
117866,0.470,-0.376,0.735
117918,0.826,-0.490,0.506
117968,0.998,0.851,0.584
118020,0.517,-0.151,0.310
118070,0.629,-0.237,0.354
118122,0.258,0.308,0.753
118172,0.348,-0.002,1.129
118224,-1.003,-0.289,1.583
118275,-0.740,0.589,1.307
118326,0.313,-0.606,1.573
118377,-0.609,0.288,1.970
118428,0.759,-0.323,0.764
118478,0.450,0.158,0.373
118534,-0.035,-0.699,1.618
118585,-1.352,0.487,1.965
118636,-0.904,-0.155,1.844
118687,0.039,-0.090,1.105
118738,-0.446,0.186,1.623
118788,0.973,-0.130,0.680
118840,0.541,0.162,1.042
118891,1.039,-0.291,0.082
118942,0.187,0.498,0.321
118992,0.464,-0.013,0.093
119044,-0.025,-0.577,0.844
119095,0.214,0.125,1.027
119146,-0.667,0.195,1.970
119196,-0.254,-0.160,1.814
119248,-1.068,0.137,1.970
119298,-0.494,-0.573,1.647
119350,0.923,0.652,0.468
119401,0.379,0.053,0.919
119452,0.804,-0.369,0.209
119502,0.205,0.325,0.347
119554,0.479,-0.560,0.439
119605,-0.372,0.877,1.335
119656,0.133,0.079,1.358
119706,-1.591,-0.240,1.823
119762,0.787,0.254,0.473
119813,0.435,0.197,0.112
119864,0.029,0.604,0.483
119915,0.350,-0.440,0.741
119966,-0.222,0.085,1.856
120016,-0.601,0.017,1.970
120068,-1.661,0.614,1.970
120119,-0.476,-0.128,1.283
120170,0.488,-1.053,0.736
120220,0.679,0.425,0.884
120272,0.820,-0.030,0.538
120323,0.581,-0.316,0.033
120374,0.638,0.549,0.198
120424,0.752,-0.114,0.612
120476,-0.180,-0.097,0.977
120526,-0.303,0.724,0.890
120578,-0.462,-0.498,1.872
120629,-1.046,-0.030,1.970
120680,-0.109,-0.488,1.726
120731,-0.040,0.017,1.001
120782,0.822,-0.003,0.712
120832,0.501,-0.703,0.347
120884,0.884,0.830,0.513
120934,0.637,-0.544,0.341
120990,-1.133,0.261,1.970
121041,0.441,-0.515,1.155
121092,0.169,0.472,0.765
121142,0.639,-0.273,0.344
121194,0.484,0.072,0.314
121244,0.815,-0.395,0.245
121296,0.487,-0.248,0.468
121347,0.242,0.449,0.995
121398,-0.003,-0.048,1.184
121449,-0.265,-0.308,1.293
121500,-1.528,0.040,1.970
121550,-0.791,-0.760,1.970
121602,0.437,0.179,0.903
121652,-0.067,0.450,1.051
121704,0.912,-0.325,0.431
121755,0.263,0.169,0.765
121806,0.981,-0.461,0.316
121856,0.294,0.570,0.936
121908,0.399,-0.030,0.622
121958,-0.474,-0.580,1.146
122010,-0.078,-0.234,1.030
122060,-0.405,-0.357,1.970
122112,0.011,0.220,1.829
122162,-0.567,0.395,1.422
122218,0.441,-0.011,1.178
122269,0.131,0.300,1.109
122320,-0.890,0.497,1.649
122370,-0.869,0.445,1.438
122422,0.423,-1.019,1.048
122472,0.557,-0.055,1.199
122524,0.797,0.465,0.663
122574,0.845,0.468,0.684
122626,0.284,0.242,0.031
122676,0.795,-0.104,0.487
122728,0.631,0.241,0.387
122778,-0.149,0.566,0.489
122830,-0.183,-0.605,1.365
122880,-0.599,-0.140,1.970
122932,-0.755,-0.206,1.970
122982,-0.625,-0.022,1.566
123034,-0.147,-0.051,0.999
123084,0.480,-0.941,0.460
123136,1.068,0.635,0.662
123186,0.791,-0.176,0.408
123238,0.551,-0.421,0.056
123288,0.403,0.667,0.352
123340,0.612,-0.217,0.762
123390,-0.239,0.148,1.210
123446,0.571,-0.359,0.365
123497,1.067,0.271,0.625
123548,0.746,-0.190,0.358
123599,0.902,0.609,0.574
123650,0.109,0.324,0.556
123700,0.267,-0.359,1.099
123752,-0.567,0.630,1.441
123802,-0.555,0.254,1.659
123854,0.193,-0.339,1.396
123905,-1.018,0.547,1.828
123956,0.778,-0.648,0.770
124006,0.338,0.520,0.511
124058,0.883,-0.134,0.252
124109,0.382,0.073,0.161
124160,0.705,0.346,0.565
124211,0.379,-0.432,0.474
124262,0.156,0.751,1.131
124312,-0.170,-0.081,1.653
124364,-0.242,-0.126,1.566
124414,-0.780,-0.113,1.970
124466,-0.805,-0.621,1.790
124516,0.630,0.305,0.593
124568,0.128,0.625,0.878
124619,0.853,-0.172,0.132
124674,-0.371,-0.776,1.616
124725,0.102,0.219,1.684
124776,-0.554,0.118,1.839
124826,-0.162,-0.023,1.579
124878,0.233,0.532,0.637
124928,0.177,-0.306,0.941
124980,0.852,0.423,0.585
125031,0.088,-0.047,0.396
125082,0.377,-0.525,0.579
125133,-0.178,-0.029,1.952
125184,-0.605,0.437,1.820
125235,-1.837,0.620,1.970
125286,-0.493,0.023,1.236
125337,-0.181,-1.011,1.263
125388,0.818,0.321,0.945
125438,0.809,0.753,0.569
125490,0.841,0.316,0.470
125540,0.428,0.447,0.121
125592,0.667,-0.169,0.561
125642,0.370,0.282,0.761
125694,-0.376,0.704,0.820
125744,-0.606,-0.377,1.901
125796,-1.315,-0.284,1.970
125847,-0.330,-0.092,1.759
125902,0.269,0.625,0.298
125953,0.684,-0.492,0.449
126004,-0.024,0.040,1.019
126055,0.137,0.442,0.969
126106,-0.548,-0.309,1.330
126157,-1.283,-0.039,1.970
126208,-0.265,-0.792,1.970
126259,-0.110,0.369,1.512
126310,0.510,-0.215,0.382
126361,0.330,-0.060,0.338
126412,1.081,0.518,0.518
126462,0.395,-0.207,0.567
126514,0.446,0.517,0.592
126565,-0.181,0.353,1.070
126616,-0.015,-0.123,1.626
126666,-1.490,0.132,1.970
126718,-1.140,0.395,1.970
126768,-0.093,-0.266,1.374
126820,-0.325,0.562,1.309
126871,1.046,-0.508,0.543
126922,0.609,0.078,1.030
126972,1.066,-0.260,0.290
127024,0.176,0.165,0.316
127075,0.668,0.097,0.297
127130,0.847,0.270,0.603
127181,-0.093,0.158,1.240
127232,0.868,0.405,0.463
127282,0.166,-0.067,0.661
127334,0.963,-0.568,0.179
127384,0.538,0.075,0.932
127436,0.390,0.333,0.540
127486,-0.166,0.779,0.834
127538,-0.182,0.337,0.971
127588,-0.392,-0.594,1.781
127640,0.197,0.171,1.597
127690,-0.023,0.306,1.210
127742,0.174,-0.467,0.898
127792,0.341,0.503,0.434
127844,0.718,-0.218,0.552
127895,0.504,0.153,0.726
127946,0.021,0.458,0.460
127996,-0.088,-0.621,1.072
128048,-1.156,0.267,1.970
128099,-0.647,-0.022,1.970
128150,-1.234,0.340,1.847
128201,0.504,-0.348,1.051
128252,0.389,-0.986,0.704
128303,0.958,0.519,0.719
128358,-0.180,-0.534,1.457
128409,-0.771,0.283,1.970
128460,-0.754,-0.451,1.970
128510,-1.273,0.174,1.970
128562,0.094,-0.216,0.819
128613,0.468,-0.742,0.408
128664,1.059,0.322,0.796
128714,0.758,-0.247,0.395
128766,0.566,-0.362,0.120
128817,0.286,0.084,0.401
128868,0.483,-0.223,0.804
128918,-0.306,0.077,1.437
128970,-0.282,0.674,1.223
129020,-0.642,-0.534,1.713
129072,-0.396,-0.238,1.970
129123,0.483,-0.646,1.217
129174,0.200,0.365,0.635
129225,0.767,-0.147,0.270
129276,0.507,-0.293,0.267
129327,0.909,0.573,0.525
129378,0.516,-0.571,0.456
129428,0.199,0.327,0.854
129480,-0.926,0.674,1.650
129530,-0.244,-0.394,1.236
129586,0.928,-0.297,0.122
129637,0.328,0.528,0.263
129688,0.631,-0.008,0.511
129738,0.111,-0.521,0.370
129790,0.156,0.459,1.108
129841,-0.073,-0.231,1.428
129892,-0.075,0.198,1.573
129942,-0.904,0.026,1.943
129994,-0.596,-0.660,1.826
130044,0.621,0.453,0.670
130096,0.229,0.352,0.860
130147,0.872,0.033,0.372
130198,0.175,0.062,0.551
130249,0.789,-0.614,0.232
130300,0.172,0.440,1.001
130351,0.038,0.155,0.942
130402,-0.744,0.553,1.389
130452,-0.274,-0.423,1.231
130504,0.428,-0.358,1.084
130554,0.579,0.227,1.111
130606,0.351,0.743,0.449
130656,0.541,-0.647,0.348
130708,0.530,0.509,0.287
130758,0.660,0.064,0.734
130816,0.895,0.551,0.699
130867,0.873,0.532,0.643
130918,0.591,-0.469,0.186
130968,0.527,0.214,0.494
131020,0.773,-0.115,0.563
131070,-0.107,0.044,0.807
131122,-0.687,-0.026,1.970
131172,-0.366,-0.384,1.903
131224,-1.381,0.080,1.970
131275,-0.284,-0.079,1.836
131326,0.009,0.109,1.009
131376,0.999,0.195,0.803
131428,0.645,-0.709,0.482
131479,0.899,0.647,0.528
131530,0.283,0.534,0.480
131580,0.463,-0.546,0.211
131632,-0.168,0.909,0.890
131682,-0.304,0.361,1.239
131734,-0.495,0.027,1.646
131784,-1.214,0.224,1.970
131836,0.351,-0.437,1.133
131886,0.054,-0.160,1.899
131938,0.631,-0.044,0.315
131989,0.341,0.398,0.481
132042,-0.226,-0.230,0.846
132093,-0.563,0.833,1.466
132144,-0.206,-0.317,1.181
132194,-1.556,0.094,1.970
132246,-1.025,0.366,1.970
132296,0.403,-0.092,1.023
132348,-0.260,0.435,1.205
132399,1.032,-0.691,0.286
132450,0.510,-0.097,0.899
132500,1.054,-0.393,0.192
132552,0.040,0.560,0.533
132603,0.470,-0.081,0.370
132654,-0.196,-0.565,1.026
132704,0.198,-0.118,1.149
132756,-0.734,-0.054,1.970
132806,-0.239,0.004,1.970
132858,-0.861,0.433,1.570
132908,-0.349,-0.530,1.368
132960,0.825,0.334,0.648
133010,0.362,0.220,0.888
133062,0.598,-0.489,0.166
133113,0.148,0.158,0.838
133164,0.325,-0.618,0.692
133215,-0.962,0.652,1.923
133270,0.700,-0.235,0.516
133322,0.666,0.312,0.513
133373,0.101,0.587,0.439
133423,-0.041,-0.576,1.086
133475,-0.142,-0.358,1.712
133525,-0.581,0.111,1.964
133577,-1.256,0.338,1.892
133628,-0.414,-0.162,1.222
133679,0.388,-0.874,0.772
133729,0.806,0.382,0.968
133781,0.721,0.003,0.484
133831,0.591,-0.542,0.095
133883,0.544,0.664,0.319
133934,0.787,-0.293,0.695
133985,0.039,0.093,1.159
134035,-0.317,0.701,0.822
134087,-0.754,-0.396,1.877
134137,-1.140,-0.193,1.970
134189,-0.176,-0.260,1.718
134239,-0.112,0.178,1.057
134291,1.117,-0.158,0.855
134342,0.556,-0.237,0.353
134393,0.902,0.723,0.573
134443,0.585,-0.308,0.464
134498,-0.843,0.709,1.395
134549,0.235,-0.636,1.623
134600,-0.874,0.134,1.970
134651,0.646,-0.339,0.781
134702,0.427,0.326,0.575
134752,0.716,-0.420,0.102
