Time(ms),Ax(g),Ay(g),Az(g)
90606,-0.255,-0.294,0.951
90658,-0.062,-0.277,1.477
90708,-1.517,0.702,1.970
90760,-0.912,-0.236,1.869
90811,0.494,0.422,0.262
90862,0.649,0.089,0.629
90913,0.861,-0.178,0.317
90964,0.092,0.748,0.483
91014,0.425,-0.300,0.815
91066,-0.897,-0.469,1.693
91116,-0.204,0.329,1.495
91168,-0.500,0.346,1.897
91219,0.247,-0.492,1.248
91270,0.652,0.623,0.185
91320,0.548,0.394,0.143
91372,0.817,-0.333,0.220
91423,0.087,0.649,0.914
91474,0.222,-0.049,1.138
91525,-1.070,-1.058,1.931
91576,-0.849,0.084,1.609
91626,0.415,0.289,0.846
91678,0.457,0.053,0.501
91728,0.844,0.389,0.597
91780,0.260,0.300,0.596
91830,0.233,-0.285,1.131
91882,-0.705,0.400,1.970
91932,-0.885,-0.188,1.970
91984,-0.341,-0.728,1.519
92034,0.410,-0.502,0.769
92086,0.684,-0.108,0.472
92136,0.965,0.040,0.547
92188,0.502,0.292,0.255
92239,0.468,-0.215,0.512
92290,-0.190,0.005,1.267
92340,-0.410,0.287,1.304
92392,-0.665,-0.466,1.970
92442,-1.108,0.408,1.802
92494,0.882,-0.307,0.635
92544,0.667,-0.647,0.368
92596,0.856,0.170,0.452
92646,0.221,0.823,0.664
92698,0.288,-0.183,0.773
92749,-0.866,0.112,1.970
92800,-0.902,-0.060,1.930
92850,0.497,-0.139,1.299
92902,-0.125,0.403,1.133
92953,0.872,-0.708,0.403
93004,0.549,-0.376,0.237
93054,0.443,0.332,0.800
93106,0.035,0.041,1.017
93156,-0.089,-0.425,1.509
93208,-1.443,0.062,1.970
93259,-0.636,0.324,1.641
93310,1.010,-0.438,0.646
93360,0.644,0.394,0.788
93412,0.695,-0.396,0.199
93463,0.322,-0.142,0.408
93514,0.206,0.651,0.981
93564,-0.987,-0.215,1.809
93616,-0.677,-0.226,1.864
93667,-0.691,-0.531,1.287
93718,0.258,0.113,1.033
93768,0.684,0.403,0.368
93820,0.596,-0.110,0.480
93870,0.868,-0.429,0.445
93922,-0.147,0.721,0.498
93973,0.263,-0.010,0.733
94024,-1.083,-0.541,1.970
94074,-0.226,0.031,1.527
94126,-0.140,-0.192,1.272
94177,0.564,-0.571,0.711
94228,0.590,0.781,0.338
94278,0.210,0.369,0.302
94330,0.124,-0.357,0.865
94380,-1.041,0.888,1.970
94432,-0.631,-0.144,1.970
94482,0.120,-0.780,1.091
94534,0.608,-0.264,0.767
94584,0.749,0.467,0.682
94636,0.894,-0.499,0.599
94686,0.546,0.337,0.536
94738,0.425,0.359,0.612
94788,0.045,-0.432,1.306
94840,-1.601,0.275,1.970
94890,-0.826,-0.282,1.970
94942,0.267,-1.028,0.948
94993,0.956,0.250,0.858
95044,0.731,0.141,0.414
95095,0.877,-0.118,0.397
95146,0.218,0.329,0.562
95197,0.072,0.130,0.533
95248,-0.969,0.116,1.735
95298,-0.837,-0.045,1.970
95350,0.134,-0.218,1.559
95400,-0.512,0.302,1.461
95452,1.160,0.024,0.721
95502,0.755,-0.159,0.314
95554,0.767,-0.342,0.363
95604,0.335,0.408,0.592
95656,0.065,-0.062,0.975
95707,-1.131,0.001,1.912
95758,-1.341,0.177,1.970
95809,0.724,-0.340,0.807
95860,0.365,0.591,0.553
95910,0.854,-0.043,0.418
95962,0.321,-0.499,0.301
96013,0.159,0.362,0.869
96064,-0.610,0.166,1.935
96114,-0.398,-0.227,1.625
96166,-0.630,-0.371,1.711
96217,-0.007,0.434,1.255
96268,0.892,-0.066,0.540
96318,0.780,0.018,0.666
96371,0.324,-0.083,0.610
96422,-0.249,-0.539,1.095
96473,-0.327,0.518,1.624
96523,-1.492,0.526,1.970
96575,-0.390,-0.745,1.685
96626,0.388,0.694,0.262
96677,0.350,0.444,0.389
96727,0.762,-0.321,0.178
96779,0.410,0.520,1.015
96829,0.514,-0.254,0.783
96881,-0.908,-0.630,1.691
96932,-0.640,-0.045,1.367
96983,0.178,0.210,1.079
97033,0.587,0.366,0.826
97085,0.620,0.086,0.797
97135,0.595,0.044,0.659
97187,0.080,0.056,1.106
97238,-0.362,0.374,1.079
97289,-0.873,-0.290,1.970
97340,-1.600,0.729,1.970
97391,0.271,-0.127,0.458
97442,0.648,0.128,0.421
97493,0.771,0.370,0.376
97543,0.638,0.088,0.538
97595,0.640,-0.443,0.530
97646,0.009,0.194,1.050
97697,-0.334,0.300,0.937
97747,-0.756,-0.397,1.970
97799,-1.652,0.576,1.970
97849,0.757,-0.479,0.716
97901,0.456,-0.343,0.448
97952,0.957,0.062,0.508
98003,0.666,0.254,0.392
98054,0.353,-0.156,0.514
98105,0.021,0.203,0.970
98155,-0.816,0.417,1.738
98207,-1.144,-0.784,1.970
98258,-0.407,0.543,1.602
98309,0.931,-0.421,0.484
98359,0.703,-0.677,0.257
98411,0.753,0.395,0.371
98462,0.406,0.056,0.708
98513,0.238,-0.235,0.944
98563,-0.890,0.204,1.736
98615,-1.261,0.095,1.970
98665,0.310,-0.245,1.179
98717,0.453,0.355,0.754
98767,0.867,-0.267,0.385
98819,0.210,-0.010,0.665
98871,0.137,0.673,0.784
98922,-1.245,0.692,1.970
98972,-0.402,-0.478,1.840
99024,0.275,0.387,1.116
99075,-0.284,0.392,1.497
99126,1.042,-0.573,0.305
99177,0.575,0.785,0.375
99228,0.844,-0.119,0.444
99278,-0.209,-0.757,0.956
99330,0.030,0.203,1.068
99380,-1.563,0.339,1.970
99432,-0.820,-0.021,1.934
99482,0.639,0.137,0.803
99534,0.411,-0.155,0.840
99584,1.014,0.140,0.340
99636,0.445,0.146,0.169
99686,0.523,-0.352,0.714
99738,-0.300,0.800,0.776
99788,-0.400,0.120,1.239
99840,-0.621,-0.932,1.728
99890,0.472,0.618,0.866
99942,0.408,0.083,0.611
99993,0.638,-0.657,0.520
100044,0.366,0.228,1.042
100095,-0.361,0.477,0.548
100146,-0.807,-0.486,1.815
100196,-1.637,0.646,1.970
100248,0.029,-0.354,0.918
100299,0.265,-0.859,0.842
100350,0.726,0.736,0.381
100401,0.746,0.195,0.458
100452,0.826,-0.524,0.474
100502,0.453,0.114,0.668
100554,-0.209,0.888,0.807
100604,-0.404,-0.331,1.725
100656,-1.591,0.205,1.970
100707,-0.120,-0.244,1.525
100758,0.343,-0.875,0.665
100808,1.180,0.580,0.758
100860,0.574,0.006,0.322
100911,0.698,-0.517,0.603
100962,0.046,0.653,0.757
101012,-0.464,0.389,1.204
101064,-1.182,-0.129,1.922
101114,-1.144,0.159,1.970
101166,0.620,-0.145,0.965
101217,0.500,-0.386,0.370
101276,0.449,-0.107,0.578
101327,0.935,-0.493,0.420
101378,0.393,0.125,0.383
101429,0.381,0.314,0.679
101480,-0.034,0.001,0.998
101530,-0.299,-0.391,1.832
101582,-0.047,0.280,1.417
101632,-0.699,0.537,1.658
101684,1.098,-0.558,0.650
101735,0.759,0.172,0.870
101786,0.719,-0.174,0.219
101836,0.341,0.049,0.515
101888,0.142,0.546,0.929
101939,-0.971,-0.318,1.714
101990,-0.636,-0.183,1.866
102040,-0.588,-0.332,1.221
102092,0.359,0.117,1.016
102143,0.721,0.469,0.332
102194,0.629,-0.033,0.330
102245,0.935,-0.452,0.352
102296,-0.149,0.887,0.309
102346,0.217,0.200,0.756
102398,-0.914,-0.708,1.783
102448,-0.540,0.456,1.932
102504,0.671,-0.285,0.299
102555,0.170,0.589,1.104
102606,0.153,-0.137,1.193
102656,-1.013,-0.969,1.921
102708,-0.186,-0.196,1.126
102759,0.375,0.356,0.576
102810,0.641,-0.016,0.555
102860,0.520,0.102,0.759
102912,0.048,0.646,0.708
102963,0.026,0.000,1.368
103014,-1.132,-0.077,1.970
103064,-0.896,-0.122,1.970
103116,-0.112,-0.644,1.335
103167,0.637,-0.289,0.772
103218,0.632,0.200,0.398
103268,0.946,-0.156,0.636
103320,0.346,0.320,0.364
103370,0.353,-0.405,0.534
103422,-0.173,0.162,1.397
103473,-0.500,0.314,1.507
103524,-0.434,-0.538,1.970
103574,-0.955,0.434,1.875
103626,1.080,-0.167,0.847
103676,0.533,-0.430,0.364
103731,-0.657,0.213,1.450
103783,-0.176,-0.534,1.767
103834,-0.923,0.392,1.944
103885,0.852,-0.611,0.533
103936,0.559,-0.328,0.239
103986,0.767,0.312,0.463
104038,0.451,-0.060,0.543
104088,0.295,-0.278,1.087
104140,-0.716,0.620,1.704
104191,-1.183,0.496,1.778
104242,0.156,-0.328,1.043
104293,0.455,0.338,1.046
104344,0.797,-0.482,0.250
104394,0.518,-0.095,0.349
104446,0.199,0.700,0.669
104497,-0.336,-0.306,1.079
104548,-0.107,-0.145,1.321
104599,-1.533,0.403,1.970
104650,-0.781,0.038,1.667
104700,0.439,0.457,0.404
104752,0.591,-0.289,0.591
104802,0.971,-0.437,0.406
104854,0.178,0.814,0.371
104904,0.365,-0.019,0.597
104960,0.544,0.384,0.461
105011,0.373,0.515,0.313
105062,0.912,-0.291,0.279
105112,0.452,0.495,0.855
105164,0.458,-0.267,0.716
105215,-0.839,-0.740,1.562
105266,-0.149,0.164,1.395
105316,-0.674,0.064,1.632
105368,-0.117,0.250,1.423
105419,0.796,-0.160,0.645
105470,0.735,-0.303,0.381
105520,0.416,0.376,0.775
105572,-0.054,-0.240,1.763
105623,-0.765,-0.156,1.823
105674,-0.770,-0.117,1.609
105724,0.053,-0.413,0.906
105776,0.532,-0.166,0.489
105826,0.769,0.436,0.556
105878,0.574,0.370,0.269
105928,0.850,-0.663,0.652
105980,0.138,0.578,0.777
106030,-0.120,0.686,0.814
106082,-0.942,-0.633,1.970
106133,-1.621,0.631,1.970
106184,0.194,-0.820,0.534
106235,0.554,-0.303,0.348
106286,0.790,0.557,0.516
106337,0.635,0.144,0.418
106388,0.858,-0.366,0.641
106439,-0.090,0.194,1.148
106490,-0.188,0.654,0.826
106540,-1.018,-0.432,1.970
106592,-1.484,0.030,1.970
106642,0.297,-0.341,0.238
106694,0.491,-0.468,0.347
106745,0.664,1.018,0.267
106796,0.446,-0.167,0.269
106846,0.437,-0.449,0.784
106898,-1.283,0.667,1.833
106949,-0.828,0.189,1.644
107000,0.598,-0.518,1.076
107050,-0.181,0.232,1.506
107102,0.825,-0.446,0.286
107152,0.585,-0.090,0.400
107204,0.692,0.640,0.688
107254,0.035,-0.029,0.678
107306,-0.049,-0.243,1.119
107356,-1.426,0.466,1.970
107416,-1.368,0.026,1.970
107467,-0.872,-0.261,1.970
107518,-0.097,-0.313,1.397
107568,0.349,0.698,0.684
107620,0.984,-0.394,0.561
107671,0.781,0.230,0.680
107722,0.674,-0.096,0.543
107772,-0.250,-0.267,1.078
107824,-0.090,0.148,0.867
107875,-1.564,-0.546,1.970
107926,-0.675,0.573,1.837
107977,0.333,0.129,0.505
108028,0.577,-0.459,0.959
108078,0.612,0.703,0.007
108130,0.557,0.462,0.167
108180,0.295,-0.212,0.769
108232,-1.176,0.505,1.715
108283,-0.712,0.004,1.651
108334,-0.104,-0.630,1.110
108384,0.472,0.455,0.892
108436,0.761,0.732,0.532
108486,0.683,-0.724,0.369
108538,0.470,0.580,0.486
108588,0.112,0.666,0.549
108644,0.803,0.692,0.882
108695,0.384,-0.310,0.410
108746,0.712,-0.528,0.255
108796,0.593,0.709,0.452
108848,0.099,0.309,0.528
108898,-0.004,0.256,1.078
108950,-0.796,0.142,1.970
109000,-0.811,-0.337,1.970
109052,-0.718,-0.383,1.695
109102,0.589,-0.847,0.637
109154,0.566,-0.012,0.370
109204,0.714,-0.525,0.135
109256,0.519,0.307,0.454
109306,0.072,0.513,0.631
109358,-0.439,0.027,1.454
109408,-1.379,0.079,1.970
109460,-0.333,-0.615,1.908
109510,0.159,-0.011,0.804
109562,0.546,-0.780,0.200
109612,0.670,-0.247,0.307
109664,0.381,-0.172,0.555
109714,-0.017,-0.040,0.969
109766,-0.038,-0.028,1.272
109816,-1.323,0.091,1.899
109873,0.156,-0.211,0.560
109924,0.272,0.323,0.688
109975,-0.813,0.440,1.970
110025,-0.073,-0.050,1.318
110077,-0.206,-0.297,1.837
110128,-0.730,0.431,1.513
110179,1.135,-0.284,0.732
110229,0.859,0.074,0.773
110281,0.722,0.008,0.193
110332,0.059,-0.442,0.729
110383,0.306,0.601,1.152
110434,-1.409,0.207,1.970
110485,-0.738,0.050,1.841
110535,0.595,-0.037,0.709
110587,0.281,-0.402,1.109
110637,0.911,-0.151,0.434
110689,0.422,0.115,0.295
110739,0.520,-0.072,0.518
110791,-0.245,0.895,0.708
110841,-0.331,-0.158,1.083
110893,-1.369,-0.359,1.970
110944,0.008,0.764,1.517
110995,0.524,0.262,0.365
111045,0.661,-0.792,0.477
111103,0.407,0.124,1.183
111154,0.483,-0.042,0.744
111205,0.709,-0.738,0.453
111255,0.566,-0.072,0.444
111307,0.320,0.490,0.511
111357,0.229,0.244,0.589
111409,-0.169,0.197,1.713
111460,-0.845,-0.340,1.959
111511,-1.266,-0.116,1.892
111561,0.049,-0.873,0.884
111613,0.352,-0.424,0.401
111664,0.723,0.550,0.457
111715,0.797,0.391,0.565
111765,0.266,0.171,0.456
111817,0.035,0.055,1.256
111868,-0.237,-0.161,1.762
111919,-1.403,-0.572,1.970
111970,-0.824,0.001,1.659
112021,0.184,-0.420,0.358
112071,0.763,-0.328,0.342
112123,0.718,1.276,0.280
112174,0.551,0.259,0.621
112225,0.210,-0.399,0.861
112275,-0.763,0.636,1.357
112328,-1.280,0.242,1.970
112379,0.597,-0.304,1.195
112430,0.512,-0.292,0.540
112480,0.798,-0.895,0.209
112532,0.373,-0.022,0.509
112583,0.525,0.550,0.610
112634,-0.082,0.207,1.451
112684,0.138,-0.181,1.284
112736,-0.710,-0.445,1.970
112786,-0.081,-0.007,1.594
112838,0.965,-0.375,0.766
112888,0.420,0.089,0.169
112940,1.025,-0.186,0.245
112990,0.288,-0.473,0.399
113042,0.302,0.401,0.648
113092,-1.362,-0.106,1.970
113144,-0.604,-0.019,1.545
113194,0.156,-0.071,0.838
113246,0.303,-0.042,0.721
113297,0.786,-0.186,0.413
113348,0.682,0.174,0.749
113399,0.678,-0.176,0.483
113450,-0.037,0.242,1.000
113500,-0.130,-0.083,0.857
113557,1.091,-0.146,0.703
113608,0.479,-0.102,0.424
113659,0.211,-0.069,0.882
113709,-0.825,0.650,1.204
113761,-0.837,-0.149,1.161
113811,-0.064,-0.670,1.240
113863,0.464,0.602,0.628
113914,0.772,0.496,0.732
113965,0.779,-0.553,0.644
114015,0.348,0.311,0.695
114067,-0.183,0.530,0.633
114117,-0.801,-0.274,1.754
114169,-1.342,0.877,1.970
114219,-0.120,-0.749,1.065
114271,0.200,-0.700,1.067
114321,0.728,0.853,0.422
114373,0.653,-0.067,0.336
114424,0.840,-0.291,0.553
114475,0.257,0.640,0.337
114525,-0.149,0.834,0.728
114577,-0.305,-0.403,1.684
114628,-1.526,0.425,1.970
114679,-0.175,-0.151,1.796
114729,0.415,-0.613,0.723
114784,0.276,-0.344,0.785
114835,-0.219,0.366,1.033
114886,-1.058,0.028,1.970
114936,-0.723,-0.693,1.970
114988,-0.444,0.226,1.337
115038,0.351,-0.681,0.241
115090,0.517,-0.302,0.415
115140,0.809,1.118,0.230
115192,0.426,-0.071,0.832
115242,0.372,-0.141,0.571
115294,-1.131,0.414,1.582
115345,-0.882,0.333,1.642
115396,0.359,-0.416,1.112
115447,0.262,0.115,1.544
115498,0.947,-0.270,0.389
115548,0.701,0.008,0.350
115600,0.673,0.633,0.539
115650,0.048,-0.565,0.633
115702,-0.116,0.151,0.998
115753,-1.409,0.167,1.970
115804,-1.062,-0.708,1.970
115855,0.740,-0.122,0.361
115906,0.411,-0.123,0.897
115957,0.885,-0.112,0.161
116008,0.173,0.525,0.115
116059,0.223,-0.286,0.644
116110,-0.237,-0.182,1.158
116160,-0.274,0.811,1.511
116212,-1.347,0.040,1.970
116262,-0.359,-0.702,1.679
116314,0.684,0.147,0.682
116365,0.456,0.671,0.350
116416,0.594,-0.442,0.220
116467,0.615,0.457,0.978
116518,0.271,0.008,1.255
116569,-0.993,-0.373,1.688
116620,-0.129,0.161,1.638
116671,0.181,-0.565,0.816
116722,0.659,-0.682,0.363
116772,0.510,0.485,0.368
116824,0.372,-0.001,0.511
116874,0.158,0.284,0.745
116926,-0.103,-0.044,1.896
116976,-0.865,-0.095,1.863
117028,-1.189,-0.213,1.922
117078,-0.060,-0.388,0.865
117130,0.622,-0.412,0.558
117180,0.689,0.898,0.336
117232,0.825,0.671,0.503
117283,0.223,-0.285,0.677
117334,0.042,0.323,0.867
117385,-0.485,0.065,1.712
117436,-0.867,-0.664,1.970
117486,-1.212,0.275,1.797
117538,0.212,-0.648,0.366
117588,0.539,-0.323,0.430
117640,0.636,0.984,0.191
117691,0.628,0.040,0.555
117742,0.185,-0.057,0.595
117793,-0.446,0.724,1.046
117844,-1.127,-0.133,1.970
117895,-0.550,-0.468,1.771
117946,-0.249,0.358,0.976
117997,0.589,-0.287,0.425
118048,0.477,-0.266,0.230
118098,0.991,1.238,0.526
118150,0.157,0.028,0.840
118200,-0.001,-0.427,0.693
118252,-1.544,0.895,1.970
118303,-0.908,-0.300,1.805
118354,0.478,-0.311,0.623
118405,0.335,0.723,0.731
118456,0.871,-0.328,0.259
118507,0.468,0.151,0.354
118558,0.726,-0.112,0.636
118609,-0.534,-0.353,1.233
118660,-0.031,0.696,1.022
118711,-1.550,0.599,1.970
118762,-1.002,-0.708,1.970
118813,0.504,0.394,0.299
118864,0.779,0.185,0.493
118915,0.885,-0.366,0.222
118966,-0.038,0.583,0.113
119017,0.447,-0.220,0.741
119068,-0.899,-0.610,1.877
119119,0.077,0.470,1.523
119170,-0.332,0.223,1.855
119221,-0.498,-0.426,1.618
119272,0.964,0.503,0.458
119323,0.709,-0.012,0.373
119373,0.923,-0.436,0.620
119425,-0.031,0.718,1.066
119475,-0.028,0.005,1.449
119527,-0.863,-0.391,1.970
119578,-0.169,-0.390,1.412
119629,0.416,0.096,0.522
119679,0.721,-0.059,0.594
119731,0.504,0.391,0.401
119782,0.540,-0.133,0.637
119833,0.144,-0.312,1.086
119883,-0.282,0.216,1.144
119935,-0.544,-0.255,1.936
119985,-0.370,-0.680,1.383
120037,0.687,-0.497,0.774
120087,0.567,-0.366,0.414
120139,0.886,-0.107,0.605
120190,0.440,0.684,0.353
120241,0.505,-0.137,0.533
120292,-0.238,-0.182,1.743
120343,-0.538,0.108,1.276
120393,-0.195,-0.398,1.800
120445,0.227,-0.524,0.988
120496,0.842,-0.556,0.565
120547,0.599,-0.310,0.326
120597,0.680,0.385,0.659
120649,0.095,0.541,0.883
120700,0.174,-0.480,0.911
120751,-1.205,0.014,1.970
120801,-1.397,-0.015,1.941
120853,0.808,-0.519,0.931
120903,0.104,0.688,0.931
120955,0.866,-0.756,0.341
121006,0.245,-0.196,0.558
121057,0.376,0.635,0.654
121107,-0.505,0.093,1.669
121159,-0.001,-0.147,1.238
121209,-0.659,-0.169,1.885
121261,-1.036,0.244,1.795
121312,1.060,-0.282,0.684
121363,0.721,0.279,0.738
121413,0.933,-0.148,0.163
121465,0.531,0.101,0.347
121516,0.321,0.635,0.802
121567,-1.457,0.018,1.970
121617,-0.478,0.042,1.695
121669,0.225,-0.087,0.950
121720,0.207,-0.466,1.309
121771,1.035,-0.105,0.349
121822,0.583,0.043,0.176
121873,0.799,-0.174,0.311
121924,-0.009,0.767,0.217
121975,-0.172,-0.142,0.785
122025,-0.760,-0.391,1.642
122077,-0.734,0.562,1.970
122127,-0.499,0.486,1.700
122179,0.415,-0.871,0.953
122230,0.645,0.612,0.104
122281,0.493,0.751,0.227
122331,0.393,-0.545,0.794
122383,0.187,0.804,1.342
122434,-0.235,-0.198,1.432
122485,-1.666,-0.751,1.970
122535,0.555,0.948,0.978
122587,0.446,-0.318,0.621
122637,0.611,-0.506,0.216
122689,0.464,0.518,0.774
122740,0.110,0.530,0.477
122791,-0.842,-0.243,1.847
122841,-0.759,0.250,1.970
122893,0.009,0.029,1.136
122944,-0.024,-0.624,1.239
122995,0.906,1.078,0.553
123045,0.656,-0.229,0.435
123097,0.603,-0.599,0.350
123148,0.349,0.801,0.615
123199,-0.092,0.437,0.903
123249,-0.833,-0.495,1.929
123301,-1.474,0.284,1.970
123351,0.521,-0.415,0.567
123403,0.396,-0.236,0.656
123454,1.033,0.844,0.521
123505,0.424,-0.211,0.279
123556,0.449,-0.498,0.598
123607,-0.746,1.064,1.472
123657,-0.350,0.312,1.472
123709,-0.093,-0.360,1.433
123759,-0.188,-0.061,1.802
123811,0.924,-0.196,0.559
123861,0.630,-0.054,0.409
123913,0.970,0.195,0.774
123963,0.276,-0.418,0.590
124015,-0.027,0.094,0.947
124065,-1.277,0.242,1.970
124117,-0.742,-0.706,1.970
124168,0.470,0.331,0.386
124219,0.096,0.170,1.106
124269,0.924,-0.424,0.283
124321,0.502,0.553,0.366
124371,0.477,-0.469,0.524
124423,-0.079,-0.162,0.778
124473,-0.008,0.652,1.459
124525,-1.851,-0.172,1.970
124575,-0.859,-0.633,1.970
124627,0.555,0.464,0.233
124678,0.517,0.388,0.572
124729,0.932,-0.311,0.211
124780,0.630,0.039,0.616
124831,0.363,-0.148,0.859
124881,-0.443,0.388,1.182
124933,-0.164,0.075,1.656
124983,-1.260,-0.933,1.970
125035,0.036,0.021,1.356
125085,0.457,0.499,0.370
125137,0.733,-0.045,0.246
125188,0.747,0.740,0.267
125239,0.067,0.018,0.630
125289,-0.042,-0.240,1.033
125341,-1.833,0.569,1.970
125391,0.259,-0.615,1.384
125443,0.265,-0.476,0.789
125494,0.882,-0.278,0.693
125545,0.817,0.599,0.479
125596,0.586,-0.292,0.541
125647,0.206,0.518,0.690
125698,-0.295,0.347,1.270
125749,-0.573,-0.389,1.970
125800,-1.275,0.493,1.970
125851,0.902,-0.206,0.875
125902,0.411,-0.531,0.514
125953,0.819,-0.014,0.564
126003,0.576,0.018,0.545
126055,0.249,-0.128,0.488
126105,-0.409,0.524,0.926
126157,-0.858,0.229,1.809
126207,-0.650,-0.436,1.929
126259,-0.059,0.279,1.149
126309,0.549,-0.133,0.380
126361,0.547,-0.287,0.403
126412,0.529,0.111,0.906
126463,0.086,0.019,0.944
126513,-0.071,-0.535,1.431
126565,-1.399,0.387,1.944
126616,-0.860,0.215,1.798
126667,0.761,-0.261,0.751
126717,0.254,0.581,0.474
126769,0.930,-0.337,0.407
126820,0.218,0.093,0.294
126871,0.607,0.417,0.886
126922,-0.781,-0.186,1.645
126973,-0.380,-0.258,1.643
127023,-1.140,-0.055,1.614
127075,-0.072,0.563,1.270
127127,1.030,-0.358,0.444
127178,0.427,0.537,0.256
127229,0.660,0.073,0.528
127280,-0.257,-0.442,1.185
127330,0.228,0.281,1.271
127382,-1.278,0.464,1.970
127432,-0.708,-0.076,1.919
127484,0.712,0.369,0.726
127534,0.444,-0.328,0.562
127586,1.098,-0.162,0.457
127636,0.412,0.100,0.322
127688,0.279,-0.272,0.632
127739,-1.404,-0.301,1.910
127790,-0.823,-0.244,1.655
127840,0.127,-0.264,1.066
127892,0.600,0.605,0.862
127943,0.679,-0.224,0.372
127994,0.693,-0.271,0.309
128044,0.388,0.286,0.637
128096,-0.132,0.724,0.523
128146,-0.567,-0.338,1.938
128198,-1.416,-0.367,1.970
128249,-0.263,-0.448,1.124
128300,0.372,-0.409,0.307
128351,0.801,0.448,0.583
128402,0.533,0.653,0.328
128452,0.829,-0.380,0.732
128504,0.077,0.382,1.009
128554,-0.225,0.262,1.051
128606,-0.631,-0.337,1.970
128656,-1.760,0.417,1.970
128708,0.591,-0.802,0.498
128759,0.389,-0.343,0.490
128810,0.871,0.447,0.484
128861,0.437,0.411,0.500
128912,0.523,-0.331,0.665
128963,-0.453,0.050,1.746
129014,-0.978,0.489,1.712
129065,0.033,-0.617,1.637
129116,-0.311,0.569,1.436
129167,0.709,-0.750,0.337
129218,0.480,-0.265,0.256
129269,0.451,0.772,0.576
129320,-0.311,0.361,1.484
129370,0.128,0.049,1.080
129422,-0.761,-0.124,1.947
129472,-0.979,0.068,1.668
129528,0.277,0.203,1.055
129580,-0.689,-0.120,1.687
129631,-0.421,-0.152,1.739
129681,-0.473,-0.238,1.351
129733,0.179,0.647,1.064
129783,0.862,-0.327,0.375
129835,0.655,0.103,0.477
129885,0.466,-0.000,0.485
129937,-0.091,-0.291,0.677
129988,0.093,0.585,1.382
130039,-1.708,-0.262,1.970
130089,-0.707,-0.489,1.825
130141,0.778,0.538,0.562
130191,0.375,-0.023,0.677
130243,1.192,-0.505,0.845
130293,0.522,-0.036,0.637
130345,0.242,-0.239,0.701
130395,-0.458,0.656,1.169
130447,-0.684,-0.225,1.572
130498,-1.146,-0.427,1.890
130549,0.432,0.516,0.961
130599,0.797,-0.185,0.465
130651,0.726,-0.010,0.359
130702,0.540,-0.042,0.820
130754,-1.552,0.553,1.691
130805,-0.781,-0.007,1.970
130856,-1.034,-0.732,1.941
130906,0.728,0.694,0.926
130958,0.829,0.360,0.541
131008,0.754,-0.662,0.261
131060,0.502,0.521,0.522
131110,0.085,0.211,0.474
131162,-0.414,-0.277,1.808
131213,-0.606,0.185,1.970
131264,0.024,-0.249,0.999
131314,-0.333,-0.597,1.600
131366,1.024,0.702,0.583
131416,0.657,-0.144,0.391
131468,0.643,-0.750,0.204
131518,-0.190,0.757,0.720
131570,-0.068,0.657,0.831
131621,-0.891,-0.693,1.905
131672,-1.246,0.105,1.970
131723,0.415,-0.200,0.393
131774,0.454,-0.503,0.632
131824,0.967,1.147,0.417
131876,0.491,-0.199,0.241
131926,0.356,-0.404,0.413
131982,0.752,-0.120,0.595
132033,0.397,-0.142,0.454
132084,1.148,0.520,0.656
132134,0.322,-0.107,0.484
132186,0.190,-0.182,0.839
132237,-0.414,0.195,1.661
132288,-0.467,-0.108,1.702
132339,-0.481,-0.200,1.731
132390,0.112,0.111,1.149
132441,1.041,-0.305,0.373
132492,0.490,0.343,0.168
132543,0.676,-0.157,0.434
132594,0.102,-0.600,0.538
132644,-0.233,0.795,1.093
132696,-1.515,0.320,1.970
132747,-0.594,-0.903,1.872
132798,0.551,0.301,0.794
132848,0.481,0.107,0.428
132900,0.908,-0.324,0.350
132950,0.597,0.254,0.674
133002,0.325,-0.205,0.812
133052,-0.113,-0.087,1.174
133104,-0.454,-0.149,1.639
133154,-1.296,-0.207,1.970
133206,0.228,-0.381,1.163
133257,0.737,-0.241,0.772
133308,0.570,0.538,0.273
133359,0.722,0.198,0.759
133410,0.097,0.174,1.179
133461,-0.433,-0.015,1.870
133512,-1.446,-0.085,1.954
133562,0.564,-0.197,0.832
133614,0.377,-0.535,0.474
133664,0.807,-0.422,0.367
133716,0.494,0.082,0.140
133766,0.440,0.097,0.357
133818,-0.018,0.615,0.570
133868,-0.341,-0.058,1.906
133920,-0.760,-0.162,1.970
133970,-1.101,-0.189,1.970
134022,1.078,0.475,0.863
134072,0.632,-0.115,0.476
134124,0.853,-0.513,0.267
134174,0.572,0.678,0.349
134226,-0.002,0.541,0.664
134276,-0.210,0.384,1.155
134328,-1.449,0.046,1.970
134379,-0.531,-0.638,1.970
134433,0.632,0.018,0.315
134484,0.575,-0.551,0.696
