Time(ms),Ax(g),Ay(g),Az(g)
45732,-1.980,2.000,1.970
45784,0.501,-2.000,0.960
45834,-0.707,0.643,1.747
45886,2.020,1.137,0.787
45936,0.881,-0.856,-0.088
45992,-1.209,-0.971,0.866
46043,0.102,1.492,1.782
46094,-1.980,2.000,1.970
46144,0.146,-2.000,0.986
46196,-1.980,1.441,1.970
46247,1.931,0.506,1.458
46298,0.953,0.776,0.132
46348,1.079,1.214,0.390
46400,1.139,2.000,0.102
46450,0.064,-0.506,-0.524
46502,0.244,-2.000,0.098
46552,-0.230,-0.830,0.378
46604,1.364,-0.965,1.622
46654,-1.980,0.725,1.694
46706,-0.487,-1.832,1.648
46757,-1.980,2.000,1.970
46808,1.048,-1.200,1.542
46858,-1.980,-0.302,1.970
46910,1.292,1.953,1.521
46960,0.898,0.108,0.341
47012,-0.063,-0.017,0.306
47062,0.826,-1.069,-0.839
47114,0.470,-0.505,-0.560
47164,1.688,-2.000,0.115
47220,-1.980,0.665,1.970
47271,1.521,0.974,1.970
47322,1.521,1.863,0.273
47372,0.482,0.161,0.513
47424,0.815,1.034,-0.763
47474,1.025,-0.032,-0.419
47526,1.161,-2.000,-0.113
47576,0.216,-0.402,-0.024
47628,1.342,-1.111,1.371
47678,-1.980,1.890,1.465
47730,-0.124,-0.557,1.784
47780,-1.980,2.000,1.970
47832,0.783,-1.851,1.898
47882,0.194,-1.176,1.495
47934,1.351,1.235,1.140
47984,1.564,2.000,0.130
48036,0.299,0.002,-0.612
48086,0.100,-1.885,-0.223
48138,0.743,0.086,-0.641
48188,1.012,-2.000,1.214
48240,-1.891,-0.510,1.273
48290,0.672,2.000,1.970
48342,-1.980,2.000,1.970
48392,-0.143,-1.150,1.730
48448,0.439,0.648,-0.069
48499,1.033,-0.123,-0.037
48550,0.060,-2.000,1.076
48600,-0.842,-1.099,0.618
48652,0.191,1.361,1.494
48702,-1.980,1.640,1.970
48754,-0.092,-2.000,1.329
48804,-1.980,2.000,1.970
48856,1.777,0.577,1.669
48906,0.633,0.226,0.056
48958,1.341,1.667,0.851
49008,1.452,2.000,0.138
49060,0.205,-0.845,-0.545
49110,0.870,-2.000,-0.331
49162,1.022,-0.564,0.054
49212,1.291,-2.000,0.454
49264,-1.103,0.000,-0.090
49314,0.626,1.567,1.364
49366,-1.980,2.000,1.970
49416,0.250,-1.797,1.681
49468,-1.980,0.319,1.970
49519,1.317,1.321,1.970
49570,1.279,2.000,0.317
49621,0.301,0.522,0.728
49676,0.519,1.384,1.396
49727,-1.980,2.000,1.515
49778,-0.448,-1.987,1.643
49828,-1.980,-0.455,1.970
49880,0.989,-1.305,1.970
49930,1.009,-1.575,-0.087
49982,1.344,1.108,1.095
50032,1.413,2.000,-0.168
50084,0.235,-0.110,-0.900
50134,0.393,-1.516,-0.169
50186,0.930,-0.509,0.303
50237,1.164,-2.000,1.168
50288,-1.772,0.330,1.199
50338,-0.131,0.722,1.626
50390,-1.980,2.000,1.970
50440,0.083,-2.000,1.302
50492,0.622,-1.695,0.320
50543,2.020,1.942,1.613
50594,1.614,2.000,0.129
50645,0.925,0.589,-0.186
50696,0.772,1.772,-0.074
50746,0.962,0.514,-0.081
50798,0.153,-2.000,0.808
50848,-0.791,-1.296,0.665
50904,1.843,1.203,0.486
50955,0.799,-0.032,0.026
51006,0.361,-0.192,-0.364
51056,0.600,1.921,0.218
51108,0.921,-0.371,-0.253
51158,0.028,-2.000,0.389
51210,0.334,-0.520,0.323
51261,1.031,1.463,1.571
51312,-1.858,0.496,0.768
51362,-0.060,-0.365,1.845
51414,-1.980,1.894,1.970
51465,0.055,-2.000,1.436
51516,0.540,-1.833,0.791
51566,1.563,1.449,1.413
51618,1.458,2.000,0.346
51668,0.322,-0.048,0.217
51720,0.645,-0.671,-0.727
51770,1.311,-0.600,-0.110
51822,1.381,-2.000,0.101
51872,-0.412,0.036,-0.497
51924,0.279,1.662,1.569
51974,-1.978,2.000,1.647
52026,-0.412,-1.909,1.696
52076,-1.980,2.000,1.970
52132,0.429,-0.620,-0.776
52183,1.449,-2.000,0.220
52234,0.906,-0.373,0.047
52285,1.565,0.895,1.604
52336,-1.980,2.000,1.970
52387,-0.196,0.572,1.449
52438,-1.980,1.745,1.970
52488,0.353,-2.000,1.218
52540,0.895,-1.836,0.197
52590,1.335,1.267,0.243
52642,1.485,2.000,0.135
52692,0.201,-0.225,-0.844
52744,0.329,0.698,-0.026
52795,0.946,-0.497,0.002
52846,1.390,-1.494,1.847
52896,-1.056,-0.934,0.742
52948,0.183,1.757,1.555
52998,-1.980,1.804,1.970
53050,-0.241,-2.000,1.247
53100,-0.039,-0.693,1.193
53152,1.996,0.412,1.181
53202,0.914,-0.055,-0.002
53254,0.550,-0.355,-0.597
53304,1.006,2.000,0.088
53360,-1.980,2.000,1.970
53411,-0.254,-1.339,1.683
53462,-1.980,1.168,1.970
53512,2.020,1.178,1.192
53564,0.548,-1.065,0.336
53614,0.726,0.757,0.473
53666,1.265,2.000,0.374
53717,0.237,-0.899,-0.496
53768,1.225,-2.000,0.042
53818,1.180,-0.015,0.172
53870,1.670,-0.798,1.021
53920,-0.947,-0.586,-0.398
53972,0.370,1.675,1.649
54023,-1.980,2.000,1.970
54074,-0.616,-2.000,1.445
54124,-1.175,-1.145,1.970
54176,1.493,-0.014,1.970
54226,1.145,0.389,0.298
54278,0.071,0.035,-0.177
54328,0.872,1.853,-0.485
54380,0.584,-0.798,-0.709
54430,0.841,-2.000,-0.313
54482,0.751,-0.214,-0.074
54533,1.223,0.691,1.539
54588,1.485,1.073,0.172
54639,0.785,0.936,0.599
54690,0.944,2.000,-0.450
54740,-0.082,-0.323,-0.950
54792,0.453,-2.000,-0.206
54842,0.827,-0.061,-0.035
54894,1.689,-1.225,1.691
54944,-1.079,-1.216,0.880
54996,0.029,1.655,1.567
55046,-1.980,2.000,1.970
55098,0.037,-2.000,1.168
55148,0.569,-1.021,0.721
55200,2.020,0.494,1.185
55251,1.038,0.845,0.061
55302,0.265,-0.469,-0.712
55352,0.641,2.000,0.290
55404,0.835,-0.440,-0.346
55454,0.154,-2.000,0.105
55506,-0.087,-0.669,0.510
55556,0.721,2.000,1.582
55608,-1.980,0.151,1.823
55658,-0.288,-1.253,1.615
55710,-1.980,2.000,1.970
55760,1.328,-1.392,1.003
55816,0.626,-2.000,0.642
55868,-0.863,-1.447,0.283
55919,0.192,1.386,1.775
55970,-1.980,2.000,1.970
56021,-0.293,-2.000,1.461
56071,-1.696,-0.058,1.970
56123,1.387,0.300,1.949
56173,0.817,0.117,0.664
56225,-0.001,-0.018,0.251
56275,1.621,2.000,0.161
56327,0.294,-0.764,-0.628
56377,0.946,-2.000,-0.830
56429,1.035,-0.519,-0.147
56479,1.718,-2.000,0.200
56531,-1.439,-0.156,0.222
56581,-0.278,0.094,1.555
56633,-1.980,2.000,1.970
56684,0.187,-1.901,1.578
56735,0.617,-1.173,1.615
56785,1.645,0.896,1.674
56837,1.227,1.366,0.168
56888,0.501,0.735,0.561
56939,0.891,1.928,-0.486
56990,-0.106,-0.614,-0.853
57046,1.468,0.297,1.970
57097,0.831,-2.000,0.365
57148,1.739,1.364,1.823
57198,1.950,2.000,0.275
57250,0.028,-0.224,-0.933
57301,0.566,0.989,-0.105
57352,0.808,0.849,0.125
57402,0.523,-2.000,0.851
57454,-1.388,-1.374,1.137
57504,0.944,1.540,1.970
57556,-1.980,2.000,1.970
57606,0.395,-2.000,0.959
57658,-1.754,1.135,1.970
57708,2.020,1.089,1.178
57760,0.303,-1.416,-0.030
57810,1.039,1.182,0.337
57862,1.309,2.000,0.319
57913,-0.156,-0.938,-0.660
57964,0.270,-2.000,0.101
58015,0.647,1.129,0.235
58066,1.168,-1.603,1.422
58116,-1.980,-0.438,1.885
58168,0.356,1.247,1.835
58219,-1.980,2.000,1.970
58272,1.307,0.723,0.414
58323,1.002,1.187,0.080
58374,0.154,-0.891,-0.519
58424,1.192,1.902,-0.068
58476,0.728,-0.630,-0.461
58527,1.175,-2.000,0.383
58578,0.693,-0.419,0.037
58628,1.060,1.876,1.211
58680,-1.980,2.000,1.970
58730,-0.196,-0.670,1.643
58782,-1.980,1.234,1.970
58833,0.560,-1.242,1.775
58884,0.869,-1.460,0.529
58935,1.556,1.291,1.433
58986,1.758,2.000,0.137
59037,0.266,-0.631,-0.846
59088,0.711,-0.241,-0.774
59138,1.143,-0.130,-0.264
59190,1.220,-1.286,1.358
59240,-0.389,-0.329,0.106
59292,0.459,2.000,1.513
59342,-1.980,1.731,1.970
59394,-0.090,-1.528,1.659
59444,-1.980,2.000,1.970
59502,-1.980,0.107,1.970
59553,0.682,2.000,1.564
59604,-1.980,1.362,1.970
59654,-0.254,-2.000,1.327
59706,0.129,-0.403,1.034
59756,1.921,-0.333,1.255
59808,1.098,-0.780,-0.119
59858,1.567,1.230,0.076
59910,1.169,2.000,0.119
59961,0.637,-0.344,-0.796
60012,-0.360,-2.000,0.421
60062,0.525,-0.469,0.700
60114,0.713,-2.000,1.895
60164,-1.980,-0.038,1.671
60216,0.095,-0.027,1.449
60267,-1.980,2.000,1.970
60318,0.759,-2.000,1.025
60369,-1.534,0.541,1.970
60420,1.989,1.674,1.052
60470,0.539,-0.815,0.112
60522,0.654,-0.330,-0.093
60572,0.659,0.149,-0.091
60624,0.536,-0.400,-0.712
60674,0.447,-2.000,0.310
60726,-0.436,-0.918,0.235
60777,1.058,0.412,1.488
60828,-1.980,2.000,1.970
60878,0.122,1.182,1.731
60930,-1.980,2.000,1.970
60980,-0.043,-2.000,1.515
61032,0.003,-1.167,1.488
61082,1.004,1.224,1.200
61134,1.415,1.266,0.232
61184,-0.210,-1.152,-0.645
61236,1.122,1.696,-0.576
61286,0.860,-0.149,-0.546
61338,1.252,-2.000,0.546
61388,0.425,-0.459,0.221
61440,1.061,1.752,1.723
61490,-1.980,0.562,1.795
61542,-0.085,0.494,1.547
61592,-1.980,2.000,1.970
61644,0.697,-2.000,1.298
61694,0.813,-1.506,-0.034
61746,1.761,1.057,1.135
61797,1.559,2.000,0.243
61848,-0.003,-0.600,-1.015
61898,0.410,0.221,-0.087
61956,1.447,1.060,0.172
62008,0.070,-0.443,-0.805
62059,0.943,2.000,0.055
62109,0.857,-0.148,-0.423
62161,-0.102,-2.000,-0.100
62211,-0.011,-0.580,0.598
62263,0.812,2.000,1.970
62313,-1.980,-0.073,1.867
62365,-0.039,-0.833,1.502
62415,-1.980,2.000,1.970
62467,1.559,-1.694,0.746
62518,0.455,-0.760,0.163
62569,1.844,1.432,0.596
62619,0.815,2.000,0.566
62671,0.209,-0.366,-0.203
62721,0.062,-0.937,0.335
62773,1.224,-0.124,0.350
62823,0.874,-2.000,0.406
62875,-0.659,-1.162,0.138
62926,1.449,0.138,1.240
62977,-1.980,1.824,1.970
63028,-0.325,-2.000,1.525
63079,-1.980,2.000,1.970
63129,1.527,-0.260,1.443
63184,0.785,-2.000,-0.163
63236,0.779,-0.408,0.182
63287,1.176,1.089,1.645
63338,-1.545,0.458,0.310
63389,0.124,0.729,1.802
63440,-1.980,2.000,1.970
63491,-0.291,-2.000,1.332
63541,-0.574,-1.080,1.970
63593,1.311,0.207,1.970
63644,1.347,0.081,0.103
63695,-0.295,-0.187,0.034
63746,1.305,2.000,-0.408
63797,0.554,0.291,-0.561
63847,0.318,-2.000,-0.364
63899,0.289,-0.495,0.388
63949,1.273,1.399,1.970
64001,-1.980,0.361,1.970
64051,0.020,0.651,1.571
64103,-1.980,2.000,1.970
64153,0.548,-2.000,1.033
64205,0.771,-1.385,0.220
64256,2.020,1.268,1.284
64307,1.513,2.000,0.260
64357,0.592,0.665,-0.055
64413,0.196,2.000,1.559
64464,-1.980,2.000,1.970
64515,-0.276,-2.000,1.237
64565,-0.028,-0.840,1.073
64617,1.938,1.381,0.613
64667,0.845,-0.211,-0.010
64719,0.523,-0.531,-0.742
64769,0.919,2.000,0.141
64821,0.673,-0.326,-0.575
64871,0.527,-2.000,1.323
64923,0.664,-0.368,0.530
64973,0.924,1.227,1.970
65025,-1.815,-0.211,0.761
65075,-0.154,0.388,1.605
65127,-1.980,2.000,1.970
65177,0.203,-2.000,1.303
65229,-0.095,-1.359,1.038
65280,1.806,1.458,1.527
65331,1.233,1.392,0.182
65381,0.036,-1.012,-0.369
65433,1.112,1.591,-0.269
65483,0.732,0.154,-0.415
65535,1.383,-2.000,0.288
65585,0.541,-0.615,0.097
65640,1.836,1.481,1.652
65692,0.741,-1.533,0.757
65743,0.622,0.665,0.695
65794,1.034,1.600,-0.478
65845,-0.090,-0.860,-0.495
65895,0.962,-2.000,-0.026
65947,1.213,-0.320,-0.283
65997,1.670,-1.396,1.121
66049,-1.788,1.191,0.768
66100,0.349,1.737,1.405
66151,-1.980,2.000,1.970
66201,-0.427,-1.907,1.441
66253,-0.830,-0.678,1.970
66303,1.055,-1.679,1.373
66355,1.048,-1.792,-0.244
66405,0.553,0.440,-0.098
66457,1.523,2.000,-0.052
66508,0.107,-0.186,-0.907
66559,0.337,-2.000,0.911
66609,0.893,-0.081,0.541
66661,1.209,0.435,1.970
66711,-1.959,-0.556,1.428
66763,-0.206,0.503,1.535
66813,-1.980,2.000,1.970
66868,0.024,-0.925,-0.835
66920,-0.082,-2.000,0.182
66971,1.314,0.465,0.348
67021,1.576,-1.348,1.605
67073,-1.980,-0.037,1.786
67123,0.757,2.000,1.970
67175,-1.980,2.000,1.970
67225,-0.224,-2.000,1.389
67277,-1.629,1.033,1.970
67327,1.634,-1.010,0.956
67379,0.520,-0.895,0.207
67429,0.494,0.257,0.158
67481,0.964,2.000,0.382
67532,0.416,-0.748,-0.311
67583,1.050,-2.000,0.299
67633,1.205,-0.275,0.188
67685,1.729,-0.347,1.037
67735,-0.703,-0.740,-0.341
67787,0.517,1.769,1.463
67838,-1.980,2.000,1.970
67889,-0.492,-2.000,1.436
67939,-1.980,-0.552,1.970
67991,1.207,-0.318,1.898
68042,1.030,-1.059,0.483
68096,0.940,-0.694,-0.086
68148,1.302,1.247,1.553
68199,-1.980,2.000,1.970
68250,-0.274,-0.010,1.392
68301,-1.980,1.434,1.970
68351,0.135,-2.000,1.534
68403,-0.105,-1.237,1.970
68453,0.850,1.161,1.351
68505,1.458,1.371,0.254
68555,-0.264,-0.432,-0.496
68607,1.095,2.000,-0.545
68657,0.697,0.180,-0.598
68709,1.343,-2.000,0.809
68760,0.336,-0.683,0.379
68811,1.101,1.950,1.785
68861,-1.980,-0.041,1.970
68913,-0.236,-0.374,1.558
68963,-1.538,1.187,1.970
69015,1.020,-2.000,1.134
69065,0.739,-1.307,0.255
69117,1.050,0.890,0.080
69167,1.265,2.000,0.335
69219,0.012,-0.920,-0.935
69269,0.334,0.294,0.033
69321,1.352,0.238,0.288
69372,1.319,-1.716,1.630
69423,-0.724,-1.262,0.424
69474,0.627,2.000,1.770
69525,-1.980,0.734,1.970
69575,-0.242,-2.000,1.371
69627,-1.664,0.732,1.970
69677,1.745,-0.411,1.182
69729,0.598,-0.846,0.223
69780,1.660,1.361,0.649
69831,1.235,2.000,0.298
69882,0.426,-0.831,-0.577
69933,0.550,-0.750,-0.279
69983,1.198,-0.551,-0.113
70035,1.245,-2.000,0.184
70085,-0.341,-1.016,-0.191
70137,0.302,1.662,1.323
70188,-1.980,2.000,1.736
70239,-0.512,-1.893,1.478
70289,-1.980,2.000,1.970
70341,1.067,-0.188,1.970
70392,1.074,-0.966,0.376
70443,1.411,1.185,1.286
70493,1.565,2.000,0.060
70553,0.705,-1.815,1.512
70604,1.263,0.990,0.896
70655,1.168,2.000,-0.352
70705,0.165,-0.264,-0.561
70757,0.533,-2.000,-0.448
70807,0.637,-0.483,-0.703
70859,1.286,-2.000,0.941
70909,-1.187,0.196,0.265
70961,1.206,0.893,1.574
71012,-1.980,2.000,1.970
71063,-0.342,-2.000,1.491
71113,-1.980,1.367,1.970
71165,1.809,0.376,1.724
71215,0.808,-2.000,0.065
71267,1.357,0.986,0.201
71318,1.685,2.000,0.141
71369,0.285,-0.112,-0.910
71419,-0.204,-2.000,0.173
71471,0.801,-0.110,-0.157
71522,1.062,-1.713,1.970
71573,-0.740,-1.100,0.659
71624,0.282,1.332,1.647
71675,-1.980,2.000,1.970
71725,-0.261,-1.953,1.224
71780,-0.048,-0.706,0.372
71832,0.642,-0.436,-0.501
71883,0.870,-2.000,0.836
71933,-1.204,-1.069,0.433
71985,1.367,0.581,1.610
72035,-1.980,1.994,1.970
72087,0.164,1.306,1.913
72137,-1.980,2.000,1.970
72189,1.203,-0.840,1.360
72240,-0.291,-0.675,1.793
72291,1.614,1.234,0.971
72342,0.894,0.054,0.141
72393,0.335,-0.027,-0.030
72443,0.725,-0.950,-0.428
72495,0.441,-0.969,-0.639
72545,1.529,-2.000,0.256
72597,1.102,-0.729,-0.162
72647,1.592,0.457,1.285
72699,-1.980,2.000,1.970
72749,-0.067,1.040,1.569
72801,-1.980,2.000,1.970
72851,-0.491,-2.000,1.513
72903,0.336,-1.673,1.678
72954,1.609,-0.131,1.925
73010,1.513,0.813,1.761
73061,-1.980,2.000,1.970
73112,-0.339,0.841,1.300
73162,-1.980,2.000,1.970
73214,1.351,-1.090,1.572
73264,0.730,-1.332,1.069
73316,1.457,1.226,0.949
73366,1.395,0.710,-0.260
73418,0.219,0.192,-0.460
73468,1.196,2.000,0.086
73520,0.414,-0.458,-0.913
73570,1.031,-2.000,1.001
73622,0.077,-0.563,0.549
73673,1.212,1.762,1.905
73724,-1.980,2.000,1.970
73774,-0.175,-0.013,1.727
73826,-1.763,1.823,1.970
73876,1.034,-2.000,0.921
73928,0.660,-1.170,0.064
73978,1.975,1.036,0.563
74030,1.002,2.000,0.293
74080,0.699,0.394,-0.187
74132,-0.064,0.075,0.421
74182,1.090,-0.280,0.178
74237,-0.061,0.813,1.694
74288,-1.980,2.000,1.970
74339,1.233,-0.471,1.605
74389,-0.134,-1.101,1.306
74441,1.684,1.661,1.011
74491,0.962,-0.238,-0.130
74543,0.518,0.003,-0.190
74594,0.796,-0.585,-0.242
74645,0.367,-0.077,-0.587
74695,1.180,-2.000,0.587
74747,0.738,-0.725,0.092
74798,1.104,0.487,1.487
74849,-1.980,2.000,1.970
74899,-0.064,0.213,1.601
74951,-1.980,1.159,1.970
75002,-0.397,-2.000,1.368
75053,-0.853,-1.376,1.970
75103,1.168,0.481,1.970
75155,1.462,1.059,0.078
75205,-0.218,-0.206,-0.169
75257,1.328,2.000,-0.616
75308,0.443,0.146,-0.763
75359,0.739,-2.000,-0.502
75409,0.714,-0.438,0.173
75465,1.723,-0.416,1.666
75516,0.943,-1.789,0.279
75567,1.435,1.044,0.553
75617,1.544,1.588,0.120
75669,0.225,0.087,-0.736
75719,0.341,-2.000,0.077
75771,0.730,-0.671,-0.474
75821,1.238,-2.000,1.285
75873,0.030,-0.792,0.385
75924,0.870,2.000,1.680
75975,-1.980,2.000,1.970
76026,-0.192,-0.599,1.727
76077,-1.390,1.469,1.970
76127,0.873,-2.000,0.966
76179,0.614,-1.806,0.009
76230,1.215,0.609,-0.111
76281,1.234,2.000,0.198
76331,0.461,-0.363,-0.772
76383,-0.032,-0.454,0.390
76433,1.095,-0.092,0.331
76485,1.120,-0.753,1.949
76536,-0.814,-0.780,0.384
76587,0.502,1.768,1.738
76637,-1.980,1.642,1.970
76693,0.201,-0.067,-0.029
76744,0.884,0.292,-0.212
76795,0.331,-0.571,-0.717
76845,0.879,-2.000,0.179
76897,0.847,0.169,0.163
76948,1.188,0.000,1.292
76999,-1.980,1.721,1.970
77050,0.073,0.858,1.778
77101,-1.980,2.000,1.970
77151,-0.351,-2.000,1.230
77203,-1.134,-0.425,1.970
77254,1.497,0.608,1.970
77305,1.005,-0.064,0.504
77355,-0.121,-0.246,0.159
77407,1.564,2.000,0.022
77457,0.144,-1.005,-0.818
77509,0.910,-1.505,-0.869
77560,1.185,-0.081,-0.095
77611,1.584,-0.328,1.292
77661,-1.195,-0.977,0.229
77713,0.281,1.946,1.540
77764,-1.980,2.000,1.970
77815,-0.239,-1.985,1.406
77865,0.295,-0.547,1.415
77921,0.339,-0.029,-0.914
77972,0.859,-2.000,0.963
78023,0.616,-0.524,0.475
78073,1.020,0.559,1.837
78125,-1.980,2.000,1.970
78175,0.123,1.115,1.783
78227,-1.980,1.726,1.970
78277,-0.156,-2.000,1.171
78329,0.450,-1.783,0.283
78379,1.568,1.377,0.553
78431,1.299,0.573,0.047
78482,0.210,-0.233,-0.719
78533,0.842,2.000,0.165
78584,0.516,0.500,-0.260
78635,0.776,-2.000,1.684
78685,0.017,-0.502,0.818
78737,0.794,1.317,1.970
78787,-1.980,0.580,1.901
78839,-0.027,-0.877,1.360
78889,-1.980,2.000,1.970
78941,0.574,-2.000,0.818
78992,0.255,-1.333,0.418
79043,1.961,1.675,1.495
79093,1.270,1.229,0.060
79149,-1.980,-0.048,1.510
79200,0.785,2.000,1.526
79251,-1.980,2.000,1.970
79302,-0.220,-1.217,1.632
79353,-1.980,0.977,1.970
79403,0.868,-1.021,1.330
79455,0.696,-1.032,0.395
79506,1.062,0.517,0.512
79557,1.296,1.663,0.151
79607,-0.031,-1.119,-0.817
79659,0.810,0.659,-0.460
79709,1.157,-0.649,-0.284
79761,1.259,-2.000,0.617
79811,0.355,-0.398,-0.135
79863,0.928,1.991,1.442
79913,-1.890,0.869,1.179
79965,-0.311,0.036,1.347
80016,-1.980,1.131,1.970
80067,0.439,-2.000,1.315
80117,0.779,-2.000,-0.072
80169,1.943,0.562,1.005
80220,1.743,1.575,0.133
80271,0.992,0.818,0.050
80321,0.486,1.349,-0.141
80377,-1.980,2.000,1.970
80428,0.000,-1.877,1.528
80479,-0.143,-0.630,1.449
80530,1.425,-1.606,1.097
80581,0.909,-1.054,-0.167
80631,1.617,1.313,0.764
80683,1.351,2.000,0.309
80734,0.131,-0.455,-0.721
80785,-0.040,-1.664,0.012
80835,0.666,0.643,0.743
80887,1.377,0.550,1.970
80937,-1.566,-1.179,0.886
80989,0.221,0.973,1.867
81040,-1.980,2.000,1.970
81091,0.250,-2.000,0.794
81141,-1.980,2.000,1.970
81193,1.872,-0.276,0.727
81244,0.577,-0.691,-0.144
81295,1.470,1.191,0.583
81345,1.019,2.000,0.325
81397,0.062,-0.647,-0.221
81447,0.627,-1.354,0.126
81499,0.726,0.273,0.416
81549,1.242,-2.000,0.582
81608,1.027,0.767,-0.329
81659,0.026,-1.062,-0.479
81710,1.061,-2.000,-0.280
81760,0.159,-0.646,0.157
81812,1.310,-2.000,0.579
81862,-1.874,0.510,0.748
81914,0.846,2.000,1.846
81964,-1.980,2.000,1.970
82016,-0.062,-2.000,1.319
82066,-1.980,0.797,1.970
82118,1.742,0.400,1.359
82168,0.634,-0.902,1.060
82220,0.589,0.487,0.771
82270,1.365,1.558,0.054
82322,-0.376,-0.941,-0.510
82372,0.962,-2.000,-0.649
82424,0.515,0.033,-0.395
82474,1.368,-2.000,0.805
82526,-1.432,-0.584,0.873
82577,1.220,1.754,1.739
82628,-1.980,2.000,1.970
82679,0.031,1.108,1.670
82730,-1.980,1.747,1.970
82781,0.598,-2.000,0.794
82833,1.206,0.007,-0.069
82884,0.390,0.133,-0.521
82935,0.730,2.000,0.166
82985,0.506,-0.388,-0.425
83037,-0.295,-2.000,0.314
83087,0.663,0.059,0.756
83139,1.106,1.556,1.905
83189,-1.980,-0.379,1.298
83241,0.053,0.905,1.797
83292,-1.980,2.000,1.970
83343,0.157,-2.000,0.792
83393,-0.056,-1.577,1.128
83445,2.020,0.431,0.706
83495,0.888,0.366,-0.010
83547,1.249,0.491,0.069
83597,0.511,1.496,0.137
83649,0.716,-0.252,-0.195
83700,0.200,-2.000,0.305
83751,0.550,-0.339,0.439
83802,1.427,-2.000,1.002
83853,-1.545,0.231,0.048
83904,-0.025,0.565,1.759
83955,-1.980,2.000,1.970
84006,-0.493,-2.000,1.247
84061,1.150,-2.000,-0.680
84112,0.511,-0.022,-0.403
84163,1.463,-2.000,0.196
84213,0.427,-0.937,0.121
84265,1.039,1.452,1.716
84315,-1.862,0.123,0.662
84367,-0.033,0.226,1.641
84417,-1.980,1.873,1.970
84469,0.263,-2.000,1.037
84520,-0.848,-0.511,1.970
84571,1.695,0.486,1.798
84621,1.032,-0.073,0.079
84673,-0.348,0.020,0.128
84724,1.685,2.000,-0.207
84775,-0.029,-0.407,-0.847
84825,0.804,-1.679,-0.642
84877,1.077,0.036,-0.021
84927,0.937,-2.000,0.776
84979,-1.156,-1.301,0.946
85030,0.362,2.000,1.513
85081,-1.980,2.000,1.970
85131,0.182,-2.000,0.975
85183,0.188,-0.596,1.103
85233,2.020,-0.293,1.154
85289,0.690,-2.000,1.388
85340,0.713,-0.128,0.658
85391,0.839,1.765,1.970
85441,-1.980,0.317,1.626
85493,-0.091,0.244,1.672
85544,-1.980,2.000,1.970
85595,0.319,-2.000,0.938
85645,-0.046,-1.391,1.119
85697,2.020,0.893,1.099
85747,1.038,0.866,0.182
85799,0.286,-0.188,-0.397
85849,0.729,2.000,0.022
85901,0.684,0.173,-0.165
85951,0.335,-2.000,0.193
86003,0.467,-0.371,0.485
86054,1.036,1.113,1.890
86105,-1.537,0.064,0.320
86156,0.176,0.280,1.814
86207,-1.980,2.000,1.970
86257,-0.399,-2.000,1.319
86309,-1.006,-0.998,1.970
86359,1.493,0.564,1.970
86411,1.001,-0.592,0.101
86461,0.957,1.223,1.351
86517,0.080,1.219,1.431
86569,-1.980,2.000,1.970
86620,-0.584,-2.000,1.212
86670,-0.958,-0.716,1.970
86722,1.435,0.021,1.758
86773,1.017,-0.962,0.121
86824,0.409,0.152,0.081
86874,1.364,2.000,0.070
86926,-0.010,-1.108,-0.883
86977,0.540,-0.505,-0.683
87028,1.287,-0.283,-0.202
87078,1.705,-1.493,1.219
87130,-0.456,-0.715,-0.022
87180,0.602,2.000,1.393
87232,-1.980,1.582,1.970
87282,-0.423,-1.657,1.476
87334,-0.426,0.342,1.808
87384,1.122,-1.950,1.293
87436,0.896,-2.000,-0.185
87486,1.985,1.393,0.727
87538,1.528,2.000,0.185
87588,0.614,0.408,-0.340
87640,0.198,0.052,0.079
87690,1.115,-0.038,0.115
87745,-0.116,-2.000,1.083
87796,-1.980,2.000,1.970
87847,1.844,-0.357,1.228
87897,0.214,-1.267,0.491
87949,1.658,1.645,0.678
87999,0.929,0.099,0.115
88051,0.075,-0.622,-0.456
88101,-0.001,-1.487,-0.007
88153,0.721,0.304,-0.283
88203,0.818,-2.000,0.863
88255,0.670,0.082,0.459
88305,1.177,1.436,1.970
88357,-1.980,2.000,1.970
88407,0.028,0.766,1.921
88459,-1.980,2.000,1.970
88510,-0.142,-2.000,1.301
88561,-0.693,-0.493,1.926
88611,1.347,0.325,1.816
88663,0.782,-0.342,0.282
88713,0.041,-0.394,0.134
88765,1.641,2.000,0.236
88815,0.146,-0.869,-0.711
88867,1.252,-2.000,-0.358
88917,1.312,-0.160,-0.021
88974,1.639,1.865,1.936
89025,1.080,-1.551,0.487
89076,0.434,0.417,0.364
89126,0.746,1.419,-0.821
89178,0.091,-0.470,-0.659
89228,1.029,-2.000,-0.154
89280,1.012,-0.400,-0.382
89330,1.466,-2.000,1.250
89382,-1.659,0.787,0.861
89432,0.742,1.474,1.550
89484,-1.980,2.000,1.970
89534,-0.203,-0.239,1.670
89586,-1.980,0.811,1.970
89636,1.726,0.412,1.917
89688,0.812,-2.000,0.073
89738,1.276,1.195,0.537
89790,1.822,1.815,0.242
89840,0.167,0.090,-0.848
89892,-0.242,-2.000,-0.158
89942,0.730,-0.013,-0.496
89994,0.955,-2.000,1.661
90045,-0.083,-0.580,0.729
90096,0.748,1.476,1.970
90146,-1.980,2.000,1.970
90201,0.854,0.522,-0.054
90253,0.276,1.358,0.331
