Time(ms),Ax(g),Ay(g),Az(g)
89065,0.086,-2.000,1.624
89166,1.646,1.158,0.989
89267,1.071,0.905,0.006
89368,0.762,0.149,-0.354
89469,0.811,-0.333,-0.443
89570,1.081,0.036,0.294
89671,0.482,0.107,0.633
89772,-1.320,-1.561,0.105
89873,-1.389,0.620,0.635
89974,-1.980,2.000,1.970
90075,-1.980,2.000,1.970
90176,-0.225,-0.729,1.970
90277,1.112,1.217,0.597
90378,1.238,2.000,-0.079
90479,0.911,0.343,-0.485
90580,1.203,-2.000,-0.454
90681,1.043,-2.000,-0.046
90782,0.967,-1.652,1.208
90883,0.607,0.431,1.492
90984,-0.002,0.723,1.626
91085,0.035,-1.869,1.716
91186,1.577,1.432,1.536
91287,0.908,1.001,0.279
91388,0.775,0.319,-0.246
91489,0.799,-0.144,-0.668
91590,0.699,-0.083,-0.278
91691,0.407,-0.264,0.535
91792,-1.164,-0.891,-0.162
91893,-1.662,0.984,0.891
91994,-1.980,2.000,1.970
92095,-1.980,2.000,1.970
92196,0.609,-0.866,1.135
92297,0.886,1.257,0.132
92398,1.116,2.000,0.120
92499,0.740,-0.251,-0.265
92600,1.090,-2.000,-0.402
92701,1.412,-2.000,0.117
92802,1.464,-1.249,0.962
92903,0.632,1.231,1.371
93004,0.041,0.552,1.701
93105,0.222,-1.973,1.653
93206,1.430,1.046,1.376
93307,0.660,1.060,0.563
93408,0.399,0.218,-0.328
93509,0.595,-0.297,-0.617
93610,0.857,0.300,0.171
93711,-0.188,-0.542,0.450
93812,-1.704,-1.022,1.064
93913,-1.980,2.000,1.970
94014,-1.980,2.000,1.970
94115,0.177,-0.530,0.853
94216,0.635,0.001,0.139
94317,1.450,2.000,0.463
94418,1.215,2.000,-0.143
94519,0.854,-1.613,-0.479
94620,1.543,-2.000,0.401
94721,1.335,-1.976,0.586
94822,0.957,0.689,1.170
94923,0.114,0.826,1.306
95024,-0.049,-1.234,1.812
95125,1.301,-0.174,1.970
95226,0.895,0.904,1.229
95327,0.479,0.749,0.269
95428,0.489,0.142,-0.321
95529,0.568,-0.470,-0.604
95630,0.995,-0.528,0.269
95731,-0.632,-0.862,0.224
95832,-1.980,-0.558,1.970
95933,-1.980,2.000,1.970
96034,-1.980,2.000,1.970
96135,0.603,-0.470,0.134
96236,0.933,0.884,0.204
96337,1.054,2.000,0.467
96438,0.565,0.756,-0.012
96539,0.773,-2.000,0.028
96640,1.480,-2.000,0.740
96741,1.131,-0.091,1.056
96842,0.493,1.555,1.428
96943,0.044,0.407,1.622
97044,0.198,-1.444,1.525
97145,0.767,0.902,1.970
97246,0.468,1.281,1.475
97347,0.032,0.206,0.472
97448,0.311,-0.192,-0.524
97549,0.342,0.184,-0.325
97650,0.795,-0.169,-0.134
97751,0.037,-1.272,0.401
97852,-1.409,0.145,0.669
97953,-1.980,1.296,1.650
98054,-1.980,1.793,1.970
98155,-1.538,-0.220,1.851
98256,0.057,-1.027,0.855
98357,0.502,0.081,0.376
98458,0.231,1.420,0.980
98559,1.148,2.000,-0.010
98660,0.850,0.614,-0.313
98761,1.008,-1.704,-0.225
98862,1.530,-2.000,0.138
98963,0.863,-2.000,1.165
99069,0.235,0.216,0.737
99171,0.236,-0.063,-0.504
99272,0.663,-0.312,-0.279
99373,0.943,-0.410,-0.351
99474,-0.287,-0.939,-0.261
99575,-1.980,-0.501,1.970
99676,-1.980,1.430,1.970
99777,-1.980,2.000,1.970
99878,-1.980,1.632,1.970
99979,-1.980,0.098,1.970
100080,0.897,0.014,0.550
100181,1.126,1.822,0.760
100282,1.079,2.000,0.422
100383,0.985,0.136,-0.512
100484,0.838,-2.000,-0.220
100585,1.258,-2.000,0.044
100686,0.993,-2.000,0.625
100787,1.134,-1.202,1.336
100888,0.627,0.953,1.540
100989,-0.144,0.918,0.947
101090,0.506,-2.000,1.504
101191,1.691,-0.948,1.378
101292,1.795,1.917,1.318
101393,1.010,1.174,0.361
101494,0.638,0.629,0.067
101595,0.490,-0.345,-0.152
101696,0.901,-0.755,-0.368
101797,0.951,-0.100,-0.037
101898,0.809,-0.085,-0.248
101999,-1.346,0.211,1.084
102100,-1.157,2.000,1.051
102201,-1.980,2.000,1.970
102302,-1.980,1.266,1.970
102403,-1.980,0.120,1.970
102504,0.584,-1.277,0.918
102605,0.928,-1.706,-0.184
102706,1.597,1.003,0.353
102807,0.974,2.000,0.647
102908,0.477,1.047,-0.005
103009,0.654,-2.000,0.964
103110,1.383,-0.870,1.524
103211,0.871,0.796,1.599
103312,0.228,1.398,1.109
103413,-0.189,0.435,1.525
103514,-0.014,-2.000,1.635
103615,0.152,-2.000,1.561
103716,1.099,-0.976,1.604
103817,0.818,0.001,1.970
103918,0.739,1.512,1.607
104019,0.215,-0.807,-0.276
104120,0.488,-0.322,-0.465
104221,0.310,0.234,-0.715
104322,1.026,-0.347,-0.263
104423,0.112,-0.875,0.599
104524,-1.671,-0.529,0.709
104625,-1.980,0.511,1.890
104726,-1.980,2.000,1.970
104827,-1.980,2.000,1.970
104928,-1.744,0.817,1.970
105029,0.875,-0.556,0.095
105130,0.966,1.622,0.501
105231,1.308,2.000,0.100
105332,0.906,0.366,-0.317
105433,0.849,-1.544,-0.629
105534,1.483,-2.000,0.103
105635,1.680,-2.000,0.178
105736,1.146,-0.991,0.983
105837,0.942,0.203,1.379
105938,-0.125,-0.700,1.930
106039,0.023,-2.000,1.970
106140,0.542,-2.000,1.776
106241,1.714,1.078,1.761
106342,1.554,1.397,0.917
106443,1.089,0.293,-0.226
106544,0.481,0.107,0.016
106645,0.730,-0.378,-0.042
106746,0.564,-0.732,-0.137
106847,1.030,0.335,0.068
106948,-0.680,-1.351,-0.403
107049,-1.386,-0.212,0.527
107150,-1.980,2.000,1.970
107251,-1.980,2.000,1.970
107352,-1.980,1.524,1.970
107453,-1.980,0.418,1.970
107554,0.013,-1.173,1.443
107655,0.762,-1.769,-0.260
107756,1.153,0.080,0.002
107857,1.150,2.000,0.491
107958,-0.403,-2.000,0.214
108059,0.261,-2.000,0.997
108160,1.405,-2.000,1.080
108261,1.126,-0.466,1.211
108362,0.283,0.815,1.548
108463,0.063,0.498,1.612
108564,0.070,-1.322,1.761
108665,-0.223,-2.000,1.694
108766,0.372,-1.847,1.970
108867,0.881,1.137,1.584
108968,0.482,1.057,1.166
109069,0.127,-0.074,0.212
109170,0.342,-0.490,-0.349
109271,0.621,0.132,-0.483
109372,0.642,0.128,-0.236
109473,0.995,-0.414,0.536
109574,0.126,-0.680,0.675
109675,-1.653,-0.497,0.681
109776,-1.980,-0.035,0.855
109877,-1.980,2.000,1.970
109978,-1.980,1.778,1.970
110079,-1.980,0.298,1.970
110180,-0.264,-0.171,1.970
110281,0.830,0.468,1.384
110382,1.296,1.713,0.402
110483,1.806,2.000,0.323
110584,1.340,2.000,-0.525
110685,0.741,0.187,-0.412
110786,-0.227,-1.080,0.450
110887,1.186,-0.826,1.548
110988,0.448,0.951,1.667
111089,-0.101,1.511,1.446
111190,-0.244,0.483,1.484
111291,-0.428,-1.535,1.897
111392,0.357,-2.000,1.630
111493,1.386,-0.412,1.482
111594,1.498,1.547,1.970
111695,1.248,1.695,1.335
111796,0.444,1.133,1.403
111897,0.309,-0.875,-0.491
111998,1.155,-0.094,-0.060
112099,1.040,-0.130,-0.042
112200,0.541,-0.194,-0.138
112301,-0.674,-0.913,0.353
112402,-1.913,0.758,1.306
112503,-1.980,2.000,1.970
112604,-1.980,1.826,1.970
112705,-0.883,-0.364,1.426
112806,0.557,-1.310,0.126
112907,1.439,2.000,0.289
113008,0.270,1.314,0.318
113109,-0.383,-2.000,0.455
113210,0.688,-2.000,1.327
113311,1.255,-0.472,1.860
113412,0.307,1.138,1.353
113513,-0.419,1.040,1.521
113614,-0.482,-1.491,1.876
113715,0.578,-1.760,1.607
113816,0.923,1.386,1.043
113917,0.307,0.684,0.856
114018,0.073,-0.454,0.210
114119,0.485,-0.580,-0.418
114220,1.270,-0.119,-0.144
114321,0.400,-0.723,-0.417
114422,-0.943,-0.660,-0.365
114523,-1.769,0.970,1.161
114624,-1.980,2.000,1.970
114725,-1.980,1.919,1.970
114826,0.889,-1.089,0.428
114927,1.258,0.833,0.152
115034,-0.044,-1.208,1.754
115135,0.646,-2.000,1.533
115236,1.811,0.136,1.498
115337,1.573,1.200,0.531
115438,0.988,0.459,-0.142
115539,0.703,-0.182,-0.304
115640,0.722,-0.607,-0.350
115741,1.182,-0.103,0.276
115842,-1.263,-0.816,-0.259
115943,-1.404,0.972,0.742
116044,-1.980,2.000,1.970
116145,-1.980,2.000,1.970
116246,-1.980,1.041,1.970
116347,-1.980,0.046,1.970
116448,-0.565,-0.805,1.970
116549,1.051,-0.629,0.697
116650,1.660,1.097,0.055
116751,1.454,2.000,0.214
116852,0.127,-2.000,0.267
116953,0.605,-2.000,0.866
117054,1.090,-1.634,1.728
117155,0.804,0.099,1.838
117256,0.323,1.130,1.128
117357,-0.031,0.583,1.420
117458,-0.158,-2.000,1.629
117559,0.245,-2.000,1.741
117660,0.753,-1.163,1.678
117761,0.841,1.472,1.428
117862,0.223,1.084,1.473
117963,0.064,-0.207,0.128
118064,0.270,-0.298,-0.415
118165,0.602,-0.058,-0.831
118266,0.992,0.055,-0.493
118367,0.863,-0.725,-0.036
118468,-0.512,-1.064,0.177
118569,-1.880,-0.685,1.542
118670,-1.980,1.077,1.970
118771,-1.980,1.774,1.970
118872,-1.761,0.372,1.970
118973,0.022,-0.610,1.037
119074,0.741,-0.620,0.398
119175,0.764,0.900,0.211
119276,1.283,2.000,0.243
119377,1.279,1.949,0.002
119478,0.732,0.462,-0.920
119579,0.631,-1.290,-0.468
119680,0.814,-2.000,0.121
119781,1.365,-0.863,1.367
119882,0.425,0.617,1.301
119983,0.047,1.187,1.564
120084,-0.003,0.044,1.840
120185,0.073,-2.000,1.533
120286,0.762,-2.000,1.212
120387,1.794,0.284,1.286
120488,1.810,1.681,1.015
120589,1.132,1.499,0.670
120690,0.475,0.494,0.655
120791,0.588,-0.801,-0.349
120892,0.692,-0.247,-0.442
120993,1.125,-0.361,-0.096
121094,0.404,-0.473,-0.342
121195,-0.376,-0.779,-0.136
121296,-1.476,0.190,0.688
121397,-1.449,1.818,1.592
121498,-1.980,2.000,1.970
121599,-1.980,2.000,1.970
121700,-1.980,0.799,1.970
121801,0.794,-0.767,-0.330
121902,1.049,1.166,0.658
122003,0.896,2.000,0.594
122104,0.545,1.002,-0.391
122205,0.347,-0.711,0.065
122306,1.258,-2.000,-0.200
122407,1.468,-2.000,0.260
122508,1.280,-2.000,0.474
122609,1.398,-1.817,1.153
122710,0.273,1.141,1.169
122811,0.075,0.813,1.684
122912,0.051,-1.674,1.791
123013,0.181,-2.000,1.355
123114,1.022,-1.891,1.583
123215,1.894,-0.001,1.416
123316,1.827,1.213,0.865
123417,1.196,1.200,0.560
123518,0.687,1.515,0.966
123619,0.115,0.486,1.019
123720,0.538,-0.732,-0.623
123821,0.960,-0.131,-0.625
123922,1.124,0.145,-0.282
124023,0.629,-0.563,0.261
124124,-0.562,-0.751,0.242
124225,-1.612,-0.187,0.991
124326,-1.980,1.478,1.970
124427,-1.980,2.000,1.970
124528,-1.980,2.000,1.970
124629,-1.980,2.000,1.970
124730,0.074,-0.745,1.357
124831,0.831,-0.566,0.491
124932,1.060,0.605,0.728
125033,1.220,1.577,0.107
125134,1.555,2.000,0.270
125235,1.326,2.000,-0.180
125336,0.950,0.704,-0.668
125437,-0.521,-0.880,0.792
125538,0.506,-2.000,0.410
125639,0.581,-2.000,1.308
125740,0.128,1.019,1.616
125841,0.081,0.771,1.163
125942,-0.189,-0.972,1.702
126043,-0.158,-2.000,1.532
126144,0.854,-1.091,1.618
126245,1.420,1.013,1.385
126346,0.980,1.010,1.073
126447,0.064,-0.326,0.369
126548,0.169,-1.064,-0.340
126649,1.113,-0.503,-0.311
126750,-0.435,-0.825,-0.697
126851,-1.519,0.334,0.615
126952,-1.980,2.000,1.970
127053,-1.980,2.000,1.970
127154,-1.980,0.294,1.970
127255,0.661,-0.731,0.993
127356,1.098,0.213,-0.129
127457,1.862,2.000,0.297
127558,0.922,2.000,0.106
127659,0.687,-2.000,1.093
127760,0.855,0.005,1.940
127861,0.092,0.888,1.788
127962,0.028,-0.926,1.684
128063,0.332,-2.000,1.120
128164,1.418,-0.957,1.400
128265,1.908,1.730,1.214
128366,1.079,0.403,0.084
128467,0.751,-0.412,-0.230
128568,0.647,-0.427,-0.280
128669,0.582,-0.437,0.042
128770,-0.632,-0.598,-0.497
128871,-1.537,1.568,0.641
128972,-1.980,2.000,1.970
129073,-1.980,1.616,1.970
129174,-1.264,-0.285,1.970
129275,0.876,-1.333,0.652
129376,1.156,-0.131,0.040
129477,1.529,2.000,0.204
129578,0.306,-2.000,0.181
129679,1.089,-2.000,0.977
129780,1.341,0.015,1.668
129881,0.272,1.912,1.607
129982,0.143,-0.176,1.970
130083,0.516,-2.000,1.101
130184,1.984,-0.729,1.101
130285,1.568,1.291,0.555
130386,0.640,0.491,-0.158
130487,0.295,-0.684,-0.290
130588,0.754,-0.365,-0.387
130689,-0.246,-0.773,0.255
130790,-1.506,-1.300,0.857
130891,-1.980,2.000,1.970
130998,1.432,-2.000,0.639
131100,1.199,-0.058,1.133
131201,0.319,1.415,1.234
131302,-0.033,-0.104,1.641
131403,-0.099,-2.000,1.643
131504,1.151,-1.200,1.970
131605,0.624,0.679,0.739
131706,0.301,0.058,-0.197
131807,0.432,-0.243,-0.550
131908,0.759,-0.562,-0.371
132009,0.475,-0.590,0.355
132110,-1.553,-0.970,0.733
132211,-1.980,1.248,1.970
132312,-1.980,2.000,1.970
132413,-1.591,1.062,1.865
132514,0.396,-0.690,0.373
132615,1.006,2.000,0.381
132716,0.471,1.620,0.435
132817,0.040,-2.000,0.226
132918,1.103,-2.000,0.769
133019,1.467,-0.222,1.607
133120,0.283,1.750,1.646
133221,-0.348,0.262,1.970
133322,-0.099,-1.853,1.735
133423,0.794,-1.007,1.960
133524,0.513,1.330,1.392
133625,-0.010,-0.180,0.331
133726,0.363,-0.660,-0.356
133827,0.757,-0.031,-0.577
133928,0.951,-0.415,-0.245
134029,-0.374,-0.633,-0.245
134130,-1.447,1.275,0.922
134231,-1.980,2.000,1.970
134332,-1.980,1.735,1.970
134433,-0.972,-0.638,1.760
134534,1.512,0.917,0.149
134635,1.126,2.000,0.209
134736,-0.161,-1.032,0.173
134837,0.086,-2.000,0.826
134938,1.126,-1.572,1.818
135039,0.780,0.693,1.699
135140,-0.146,1.344,1.483
135241,-0.275,-1.406,1.809
135342,0.795,-2.000,1.553
135443,1.720,0.781,1.407
135544,0.487,0.365,0.465
135645,0.247,-0.837,-0.114
135746,0.617,-0.781,-0.568
135847,1.444,-0.156,-0.085
135948,-0.109,-1.374,-0.616
136049,-1.385,0.714,0.208
136150,-1.980,2.000,1.970
136251,-1.980,2.000,1.970
136352,-1.980,0.313,1.970
136453,0.255,-1.233,1.560
136554,1.797,2.000,0.333
136655,0.665,1.434,-0.220
136756,0.053,-2.000,-0.146
136857,0.816,-2.000,0.818
136958,0.986,0.277,1.903
137059,-0.017,1.373,1.644
137160,-0.053,-0.275,1.624
137261,0.573,-2.000,1.426
137362,1.649,-0.123,1.558
137463,1.757,2.000,1.121
137564,0.746,-0.546,-0.410
137665,0.775,-0.143,-0.521
137766,0.760,-0.100,-0.076
137867,-0.174,-1.017,-0.152
137968,-1.236,0.670,-0.197
138069,-1.438,2.000,1.578
138170,-1.980,2.000,1.970
138271,-1.980,0.450,1.970
138373,1.475,2.000,0.299
138474,0.600,0.106,-0.733
138575,0.830,-2.000,-0.354
138676,1.221,-2.000,0.369
138777,1.574,-1.227,1.268
138878,0.468,0.792,1.161
138979,-0.275,0.577,1.390
139080,0.019,-2.000,1.536
139181,1.448,-1.232,1.609
139282,1.704,1.497,1.043
139383,0.941,0.838,0.026
139484,0.724,-0.302,-0.410
139585,0.964,0.260,0.465
139686,-0.642,-0.634,0.356
139787,-1.918,-0.577,0.841
139888,-1.980,2.000,1.970
139989,-1.980,2.000,1.970
140090,-1.980,0.759,1.970
140191,-0.105,-0.592,1.799
140292,0.929,0.904,0.688
140393,1.479,2.000,0.294
140494,1.135,-2.000,-0.544
140595,1.635,-2.000,0.151
140696,1.496,-0.503,1.114
140797,0.365,0.465,1.349
140898,-0.210,-0.145,1.532
140999,-0.035,-1.614,1.860
141100,0.576,-1.806,1.970
141201,1.108,0.661,1.805
141302,0.839,0.872,0.644
141403,0.552,0.300,-0.441
141504,0.828,-0.022,-0.111
141605,-0.156,-0.621,0.375
141706,-1.932,-0.004,1.163
141807,-1.980,2.000,1.970
141908,-1.980,2.000,1.970
142009,-1.728,0.515,1.970
142110,0.440,-0.847,0.693
142211,0.876,0.727,0.100
142312,1.140,2.000,0.258
142413,0.660,0.219,-0.417
142514,1.596,-2.000,0.727
142615,1.196,-0.571,0.998
142716,0.145,0.973,1.162
142817,0.015,-1.447,1.741
142918,0.137,-2.000,1.540
143019,1.195,-0.211,1.970
143120,0.848,0.973,1.715
143221,0.357,0.869,0.943
143322,0.156,-0.433,-0.392
143423,1.252,0.036,-0.036
143524,-0.237,-0.892,-0.181
143625,-1.679,-0.070,0.865
143726,-1.980,2.000,1.970
143827,-1.980,2.000,1.970
143928,-0.293,-0.005,1.341
144029,0.716,-0.647,0.273
144130,1.155,1.926,0.319
144231,1.258,2.000,0.137
144332,0.538,-0.146,-0.333
144433,1.120,-2.000,1.463
144534,0.421,0.715,1.681
144635,-0.463,0.237,1.800
144736,-0.136,-2.000,1.525
144837,0.483,-1.423,1.785
144938,1.193,1.480,1.970
145039,0.756,1.615,1.504
145140,0.353,0.126,0.471
145241,0.363,-0.388,-0.339
145342,1.092,-0.377,-0.380
145443,-0.679,0.046,-0.598
145544,-1.404,2.000,0.536
145645,-1.980,2.000,1.970
145746,-1.980,2.000,1.970
145847,-0.221,-0.679,1.501
145948,0.980,-1.285,-0.034
146049,1.524,1.647,0.212
146150,0.864,1.977,-0.086
146251,0.122,-1.700,0.033
146352,0.428,-2.000,0.731
146453,0.531,1.278,1.623
146554,-0.086,0.390,1.601
146655,0.305,-2.000,1.253
146756,1.702,-0.612,1.093
146857,1.942,1.580,0.798
146963,-1.980,2.000,1.970
147065,-1.980,2.000,1.970
147166,-1.486,0.093,1.943
147267,0.443,-0.843,0.649
147368,1.339,2.000,0.250
147469,0.790,-0.358,-0.594
147570,1.185,-2.000,-0.197
147671,1.321,-2.000,0.482
147772,0.971,0.283,1.432
147873,-0.006,0.970,1.271
147974,-0.107,-0.365,1.595
148075,0.101,-2.000,1.703
148176,1.311,-0.919,1.826
148277,1.380,1.058,1.036
148378,0.593,0.658,-0.013
148479,0.608,-0.187,-0.551
148580,0.648,-0.183,0.596
148681,-1.354,-0.650,0.633
148782,-1.980,1.196,1.970
148883,-1.980,2.000,1.970
148984,-1.980,2.000,1.970
149085,-0.094,-0.410,0.860
149186,0.723,-0.432,0.248
149287,0.939,2.000,0.480
149388,0.485,-2.000,-0.136
149489,1.535,-2.000,0.402
149590,1.625,-1.859,0.820
149691,0.624,1.497,1.227
149792,-0.167,-0.131,1.500
149893,-0.128,-2.000,1.298
149994,1.080,-0.999,1.970
150095,1.101,0.924,1.970
150196,0.473,1.145,1.472
150297,-0.113,0.007,0.074
150398,1.029,0.286,-0.268
150499,0.376,-0.381,0.163
150600,-1.362,-0.856,0.415
150701,-1.980,2.000,1.970
150802,-1.980,2.000,1.970
150903,-1.104,0.441,1.757
151004,0.514,-1.335,0.292
151105,1.015,0.672,0.104
151206,1.192,2.000,0.434
151307,0.139,-2.000,0.344
151408,0.849,-2.000,1.500
151509,0.631,0.522,1.914
151610,-0.283,0.662,1.557
151711,-0.104,-1.746,1.721
151812,0.317,-2.000,1.615
151913,1.291,0.779,1.970
152014,1.213,1.409,1.335
152115,0.579,0.429,0.699
152216,0.192,-0.623,-0.159
152317,0.870,-0.237,-0.416
152418,-0.469,0.062,-0.621
152519,-1.376,1.466,0.168
152620,-1.980,2.000,1.970
152721,-1.980,2.000,1.970
152822,-0.666,0.028,1.850
152923,0.844,-1.241,-0.002
153024,1.264,1.055,0.125
153125,1.039,2.000,0.120
153226,0.254,-1.318,-0.067
153327,1.305,-1.798,1.590
153428,0.578,1.597,1.675
153529,-0.096,0.566,1.732
153630,0.403,-2.000,1.255
153731,1.754,-0.587,1.228
153832,1.922,1.875,0.991
153933,0.761,1.071,0.382
154034,0.367,-0.366,-0.142
154135,0.592,-0.268,-0.372
154236,0.882,0.371,-0.017
154337,-1.495,-0.473,-0.009
154438,-1.980,2.000,1.970
154539,-1.980,2.000,1.970
154640,-1.980,0.676,1.970
154741,-0.404,-0.944,1.970
154842,1.180,0.258,0.261
154943,2.020,2.000,0.424
155044,1.061,1.801,-0.550
155145,0.420,-2.000,-0.310
155246,0.801,-2.000,0.776
155347,0.028,1.093,1.308
155448,-0.100,-0.269,1.682
155549,0.393,-2.000,1.525
155650,1.849,0.590,1.755
155751,1.546,1.818,0.666
155852,0.858,0.358,-0.371
155953,0.830,-0.009,-0.437
156054,0.823,-0.120,-0.145
156155,0.416,-0.363,0.533
156256,-1.377,-0.798,-0.075
156357,-1.980,2.000,1.970
156458,-1.980,1.898,1.970
156559,-0.696,-0.850,1.729
156660,0.850,-0.553,0.552
156761,1.207,2.000,0.305
156862,1.056,1.568,-0.096
156963,0.744,-1.895,-0.540
157064,1.530,-2.000,0.067
157165,1.734,-1.682,0.841
157266,-0.260,0.374,1.426
157367,-0.107,-2.000,1.684
157468,0.986,-1.856,1.838
157569,1.503,0.629,1.372
157670,0.729,1.069,0.682
157771,0.233,0.141,-0.382
157872,0.581,-0.329,-0.644
157973,0.868,0.384,0.094
158074,-0.321,-0.494,0.473
158175,-1.980,-0.869,1.665
158276,-1.980,2.000,1.970
158377,-0.399,0.304,1.160
158478,0.425,-0.662,0.317
158579,0.976,1.440,0.320
158680,1.436,2.000,0.254
158781,0.809,0.067,-0.457
158882,1.154,-2.000,-0.072
158983,1.492,-2.000,0.696
159084,0.994,0.318,1.294
159185,-0.019,0.515,1.191
159286,0.259,-1.781,1.852
159387,1.061,0.423,1.970
159488,0.708,1.201,1.623
159589,0.275,0.255,0.206
159690,0.420,0.005,-0.526
159791,0.625,0.044,-0.666
159892,0.850,-0.322,0.160
159993,-0.936,-0.321,0.007
160094,-1.980,1.365,1.970
160195,-1.980,1.510,1.970
160296,0.275,-1.100,0.508
160397,0.953,-0.801,0.019
160498,1.065,2.000,0.384
160599,0.114,0.650,0.564
160700,-0.149,-2.000,0.397
160801,1.027,-2.000,1.206
160902,1.092,-0.550,1.504
161003,0.109,1.416,1.544
161104,-0.550,-1.423,1.850
161205,0.241,-2.000,1.461
161306,1.067,1.662,1.239
161407,0.223,0.661,0.845
161508,0.121,-0.729,-0.198
161609,0.815,-0.147,-0.514
161710,0.993,-0.501,-0.253
161811,-0.669,-0.670,-0.467
161912,-1.545,1.000,0.731
162013,-1.980,2.000,1.970
162114,-1.980,1.883,1.970
162215,0.959,-0.922,0.040
162316,1.651,1.775,0.280
162417,1.048,2.000,-0.031
162518,0.182,-1.867,-0.300
162619,0.544,-2.000,0.426
162720,0.986,-0.748,1.830
162821,0.274,1.381,1.955
162928,0.767,-0.052,-0.498
163029,0.485,0.131,0.446
163130,-1.144,-0.852,0.654
163231,-1.980,2.000,1.970
163332,-1.980,2.000,1.970
163433,-1.329,-0.226,1.931
163534,0.653,-1.306,0.296
163635,1.103,1.075,0.080
163736,1.083,1.438,-0.006
163837,0.869,-1.478,-0.427
163938,1.467,-2.000,0.015
164039,1.455,-2.000,0.395
164140,-0.204,1.002,1.336
164241,-0.151,-1.355,1.671
164342,0.965,-1.669,1.840
164443,1.574,0.279,1.336
164544,1.020,1.310,0.690
164645,0.219,0.212,-0.213
164746,0.456,-0.197,-0.602
164847,0.938,0.311,0.146
164948,-0.457,-0.474,0.702
165049,-1.980,-0.631,1.898
165150,-1.980,2.000,1.970
165251,-0.231,0.032,1.052
165352,0.496,-0.643,-0.162
165453,1.037,1.210,0.332
165554,0.805,2.000,0.533
165655,0.362,-1.257,0.039
165756,0.909,-2.000,0.250
165857,1.198,-1.661,0.963
165958,0.487,1.249,1.397
166059,-0.241,0.685,1.443
166160,0.781,-1.072,1.909
166261,1.113,1.163,1.965
166362,0.422,1.165,1.342
166463,0.013,-0.226,0.058
166564,0.468,0.006,-0.487
166665,0.843,0.059,-0.434
166766,0.534,-0.512,0.115
166867,-1.281,-0.040,0.143
166968,-1.980,2.000,1.970
167069,-1.980,2.000,1.970
167170,0.630,-1.584,-0.023
167271,1.443,0.315,0.188
167372,1.016,2.000,0.434
167473,-0.185,-0.955,0.178
167574,0.074,-2.000,0.860
167675,1.054,-1.463,1.896
167776,0.657,0.692,1.546
167877,-0.316,0.931,1.381
167978,-0.307,-2.000,1.665
168079,1.158,-0.816,1.779
168180,0.921,0.905,0.656
168281,0.408,-0.026,0.196
168382,0.376,-0.693,-0.295
168483,1.209,-0.481,-0.388
168584,0.438,-0.848,-0.578
168685,-1.172,0.216,-0.405
168786,-1.980,2.000,1.970
168887,-1.980,2.000,1.970
168988,-1.980,0.933,1.970
169089,1.040,0.040,-0.063
169190,1.485,2.000,0.204
169291,0.556,0.431,-0.134
169392,0.308,-2.000,0.020
169493,1.262,-2.000,1.143
169594,0.984,0.868,1.827
169695,-0.222,1.053,1.620
169796,0.169,-1.459,1.611
169897,1.464,-1.388,1.430
169998,1.731,1.188,0.978
170099,0.335,-0.337,-0.367
170200,0.593,-0.604,-0.486
170301,1.019,0.427,0.041
170402,0.044,-0.912,0.135
170503,-1.365,-0.765,0.434
170604,-1.980,2.000,1.970
170705,-1.980,1.899,1.970
170806,-1.980,0.246,1.970
170907,-0.238,-1.331,1.897
171008,1.326,0.433,0.139
171109,0.824,0.264,-0.701
171210,1.022,-2.000,-0.229
171311,1.271,-2.000,0.575
171412,1.092,-0.013,1.551
171513,0.036,1.466,1.220
171614,0.156,-0.183,1.884
171715,0.409,-2.000,1.591
171816,1.810,0.198,1.450
171917,1.293,1.131,0.217
172018,0.707,0.136,-0.410
172119,0.977,-0.197,0.028
172220,-0.026,-0.824,0.537
172321,-1.980,-0.830,1.399
172422,-1.980,2.000,1.970
172523,-1.980,2.000,1.970
172624,-1.980,0.369,1.970
172725,0.523,-1.020,0.765
172826,0.970,0.360,-0.171
172927,1.189,2.000,0.137
173028,1.351,-2.000,0.217
173129,1.697,-2.000,0.397
173230,1.437,1.009,1.217
173331,0.225,1.458,1.442
173432,-0.187,-1.518,1.795
173533,0.533,-1.763,1.851
173634,1.387,-0.064,1.824
173735,0.868,1.281,1.014
173836,0.198,0.340,0.070
173937,0.312,-0.333,-0.652
174038,0.479,-0.573,0.173
174139,-1.466,-1.222,0.274
174240,-1.932,0.222,1.041
174341,-1.980,2.000,1.970
174442,-1.980,1.874,1.970
174543,-0.646,-0.464,1.114
174644,0.474,-1.042,-0.255
174745,1.295,1.004,0.434
174846,0.989,2.000,1.262
174947,1.252,2.000,0.173
175048,1.718,-2.000,-0.066
175149,1.202,-2.000,0.459
175250,0.952,0.779,1.239
175351,-0.192,0.847,1.182
175452,-0.324,-1.127,1.555
175553,0.182,-2.000,1.937
175654,1.402,-0.466,1.868
175755,1.369,1.157,1.161
175856,0.672,0.558,-0.261
175957,0.467,0.014,-0.525
176058,0.653,-0.098,0.646
176159,-1.570,-0.840,0.624
176260,-1.980,1.183,1.970
176361,-1.980,2.000,1.970
176462,-1.980,1.911,1.970
176563,0.032,-0.387,0.639
176664,0.596,-0.408,0.257
176765,0.953,1.831,0.187
176866,1.268,2.000,0.244
176967,1.229,-2.000,-0.371
177068,1.970,-2.000,0.124
